qualified_sample,covar_type,outcome,category,normalize,split_folder,split_value,estimation_type,event_time,estimate,sd,ci_low,ci_high
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,high,observed,-4,0.194343864645035,0.105028666477396,-0.0115123216506604,0.400200050940731
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,high,observed,-3,0.181984059805244,0.0960547810880386,-0.00628331112731179,0.370251430737799
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,high,observed,-2,0.374713758159594,0.0821346565085237,0.213729831402887,0.5356976849163
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,high,observed,-1,0,0,0,0
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,high,observed,0,0.568965316072799,0.131442252101452,0.311338501953954,0.826592130191644
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,high,observed,1,0.30990278596311,0.129564207801014,0.0559569386731222,0.563848633253099
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,high,observed,2,0.44165008992006,0.152180161734089,0.143376972921246,0.739923206918875
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,high,observed,3,0.911340067965844,0.246679663289563,0.427847927918301,1.39483220801339
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,high,observed,4,1.21449806413404,0.283578465722175,0.658684271318574,1.7703118569495
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,high,observed,5,1.53462180994733,0.335711169658953,0.876627917415784,2.19261570247888
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,high,observed,6,1.16181806933876,0.373641525855826,0.429480678661345,1.89415546001618
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,high,observed,7,0.673147987272124,0.19874584714844,0.283606126861182,1.06268984768307
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,high,observed,8,1.07196186024878,0.300394028100095,0.483189565172593,1.66073415532497
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,high,observed,9,0.458068472282843,0.305754213697029,-0.141209786563333,1.05734673112902
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,high,observed,10,0.216449833778841,0.266833599833387,-0.306544021894597,0.739443689452279
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,high,observed,11,-0.09301604030197,0.333042351874462,-0.745779049975916,0.559746969371976
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,low,observed,-14,0.132274763717395,0.585154554315466,-1.01462816274092,1.27917769017571
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,low,observed,-13,0.0493903184717708,0.508504200311408,-0.947277914138588,1.04605855108213
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,low,observed,-12,-0.0998674380477334,0.381305692067499,-0.847226594500031,0.647491718404564
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,low,observed,-11,-0.0927443501409058,0.421402675116279,-0.918693593368812,0.733204893087001
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,low,observed,-10,0.0101987518514719,0.408621198520577,-0.790698797248859,0.811096300951802
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,low,observed,-9,0.220666404410785,0.469100796506696,-0.698771156742339,1.14010396556391
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,low,observed,-8,0.103846280046167,0.470152467177131,-0.817652555621009,1.02534511571334
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,low,observed,-7,0.306804869357623,0.405009481458134,-0.48701371430032,1.10062345301557
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,low,observed,-6,0.370567262403654,0.370199682035797,-0.355024114386508,1.09615863919382
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,low,observed,-5,0.136837061528566,0.261182872786569,-0.375081369133109,0.648755492190241
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,low,observed,-4,0.111587674949553,0.185329409247853,-0.25165796717624,0.474833317075346
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,low,observed,-3,0.0178587734293753,0.14989361322688,-0.27593270849531,0.311650255354061
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,low,observed,-2,0.221041581850529,0.129331101800483,-0.032447377678418,0.474530541379476
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,low,observed,-1,0,0,0,0
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,low,observed,0,-0.546276279872414,0.21441073031958,-0.966521311298792,-0.126031248446037
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,low,observed,1,-1.5747976590453,0.372216911752681,-2.30434280608055,-0.845252512010041
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,low,observed,2,-2.04346272375062,0.565462282961767,-3.15176879835569,-0.935156649145562
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,low,observed,3,-2.81275095216115,0.761160528149296,-4.30462558733377,-1.32087631698853
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,low,observed,4,-3.27555761603281,1.14435442214108,-5.51849228342932,-1.03262294863629
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,low,observed,5,-3.93074353165194,1.38702388558067,-6.64931034739005,-1.21217671591383
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,low,observed,6,-3.94948266447299,1.46702291193584,-6.82484757186722,-1.07411775707875
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,low,observed,7,-4.23498032671962,1.79021865599563,-7.74380889247104,-0.726151760968187
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,low,observed,8,-4.48337880689611,1.79484579501505,-8.00127656512562,-0.965481048666609
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,low,observed,9,-4.40214347349455,1.90656173665215,-8.13900447733277,-0.665282469656329
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,low,observed,10,-4.9713016763691,2.24265930098662,-9.36691390630287,-0.575689446435324
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,TRUE,split_period5,low,observed,11,-4.22956404089664,2.00980358254211,-8.16877906267918,-0.290349019114099
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,high,observed,-15,0.941700873510143,0.220814927533691,0.508903615544109,1.37449813147618
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,high,observed,-14,0.883503899271365,0.184478355336437,0.521926322811948,1.24508147573078
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,high,observed,-13,0.742559179468645,0.174179645990012,0.401167073328221,1.08395128560907
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,high,observed,-12,0.711135421184269,0.137960076501945,0.440733671240457,0.981537171128081
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,high,observed,-11,0.534262081853724,0.118472226168316,0.302056518563824,0.766467645143623
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,high,observed,-10,0.418268078457341,0.116587139280271,0.189757285468011,0.646778871446671
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,high,observed,-9,0.289491932564391,0.102551493305483,0.0884910056856445,0.490492859443137
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,high,observed,-8,0.308798342236021,0.0986821843643606,0.115381260881874,0.502215423590168
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,high,observed,-7,0.362716564959865,0.119732768164479,0.128040339357486,0.597392790562244
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,high,observed,-6,0.191659129879002,0.125742799950824,-0.054796758024612,0.438115017782616
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,high,observed,-5,0.181436206574343,0.111953971665729,-0.0379935778904868,0.400865991039173
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,high,observed,-4,0.267477866708533,0.117203815583825,0.0377583881642365,0.49719734525283
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,high,observed,-3,0.164517502852836,0.10465286567314,-0.0406021138665185,0.369637119572191
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,high,observed,-2,0.161738249350265,0.0963170585721184,-0.0270431854510865,0.350519684151617
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,high,observed,-1,0,0,0,0
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,high,observed,0,0.302259175855323,0.148013155104296,0.0121533918509034,0.592364959859744
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,high,observed,1,-0.162198298568637,0.130517585061823,-0.418012765289809,0.0936161681525357
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,high,observed,2,-0.161019943462124,0.141267396787706,-0.437904041166028,0.11586415424178
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,high,observed,3,-0.177028187827036,0.159907962944714,-0.490447795198676,0.136391419544604
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,high,observed,4,0.0590987267477136,0.226210031057348,-0.384272934124689,0.502470387620117
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,high,observed,5,0.174507784215431,0.241893711445072,-0.29960389021691,0.648619458647772
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,high,observed,6,-0.443605974695088,0.183570136338706,-0.803403441918952,-0.0838085074712243
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,high,observed,7,-0.384477156816439,0.203667439355512,-0.783665337953243,0.0147110243203654
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,high,observed,8,-0.484972000794651,0.2071770418229,-0.891039002767535,-0.0789049988217659
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,high,observed,9,-0.849515813659535,0.240596641925359,-1.32108523183324,-0.377946395485831
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,high,observed,10,-0.68212221092712,0.334005152803209,-1.33677231042141,-0.0274721114328294
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,high,observed,11,-1.40736345516726,0.350680609077197,-2.09469744895857,-0.720029461375954
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,-14,0.703569610123017,0.289526381079289,0.136097903207612,1.27104131703842
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,-13,0.615421586469786,0.294795950305394,0.0376215238712133,1.19322164906836
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,-12,0.564291745823399,0.309071342419373,-0.0414880853185728,1.17007157696537
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,-11,0.516904984565102,0.275577012814209,-0.0232259605507477,1.05703592968095
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,-10,0.556655657508367,0.248430196776978,0.0697324718254886,1.04357884319124
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,-9,0.486776868059185,0.233278343125628,0.0295513155329544,0.944002420585416
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,-8,0.440395421966379,0.216082087640112,0.0168745301917586,0.863916313740999
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,-7,0.31626318755676,0.201850654642268,-0.0793640955420856,0.711890470655606
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,-6,0.412190633469047,0.185224846610662,0.0491499341121495,0.775231332825945
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,-5,0.0727471194616937,0.141807969383585,-0.205196500530133,0.350690739453521
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,-4,-0.110869758887518,0.105497075376555,-0.317644026625565,0.0959045088505285
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,-3,-0.155217986189789,0.0978524824414137,-0.34700885177496,0.0365728793953814
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,-2,0.0387841082417058,0.0904280313192331,-0.138454833143991,0.216023049627403
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,-1,0,0,0,0
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,0,-0.0440932754611401,0.107779291100177,-0.255340686017487,0.167154135095206
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,1,-0.617771401549122,0.117689724585951,-0.848443261737587,-0.387099541360657
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,2,-0.634323080601359,0.153615696780348,-0.935409846290841,-0.333236314911877
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,3,-0.80463828894506,0.170784233125146,-1.13937538587035,-0.469901192019773
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,4,-0.94994574263021,0.235675596320236,-1.41186991141787,-0.488021573842546
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,5,-1.10583639022107,0.262640935440182,-1.62061262368383,-0.591060156758316
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,6,-0.995880093057603,0.272249025210917,-1.529488182471,-0.462272003644206
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,7,-0.863251849296837,0.371631807720703,-1.59165019242942,-0.134853506164259
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,8,-1.0578099963134,0.329840188736541,-1.70429676623702,-0.41132322638978
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,9,-1.06717684930982,0.341751000018429,-1.73700880934594,-0.397344889273696
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,10,-0.375687276964242,0.784430735998569,-1.91317151952144,1.16179696559295
exact_1_2,pc_score_binary,overall_new_release_count,downstream_outcomes,TRUE,split_period5,low,observed,11,-1.95740227552109,0.276005640775429,-2.49837333144093,-1.41643121960124
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,-15,22.8463225940249,12.0241448738132,-0.721001358649048,46.4136465466989
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,-14,11.6739014630989,8.63371595176404,-5.24818180235866,28.5959847285564
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,-13,11.9220546065645,8.17512484848182,-4.10119009645985,27.9452993095889
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,-12,11.9874146618176,6.47608170648216,-0.705705482887449,24.6805348065226
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,-11,11.3077457471259,6.31431735196759,-1.06831626273055,23.6838077569824
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,-10,12.5330850813468,5.71408675279416,1.33347504587027,23.7326951168234
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,-9,10.1561645164068,4.80743369542686,0.733594473370149,19.5787345594434
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,-8,7.63976738432158,4.60032868301416,-1.37687683438617,16.6564116030293
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,-7,5.13858181229933,4.21706973708783,-3.12687487239283,13.4040384969915
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,-6,4.62804413513917,3.62215059138162,-2.4713710239688,11.7274592942471
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,-5,4.47774444002781,2.82586738360438,-1.06095563183677,10.0164445118924
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,-4,4.15975225418999,2.30439050452703,-0.356853134682982,8.67635764306296
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,-3,2.54845022966349,1.63978494971964,-0.66552827178701,5.76242873111399
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,-2,3.48995747011561,0.976117760113548,1.57676666029305,5.40314827993816
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,-1,0,0,0,0
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,0,1.2667334336835,1.3218664904534,-1.32412488760518,3.85759175497217
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,1,2.76418842239592,1.96734673886374,-1.091811185777,6.62018803056884
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,2,4.00449431533339,2.24395771744287,-0.393662810854629,8.40265144152141
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,3,5.06992104363814,2.81744962471666,-0.452280220806507,10.5921223080828
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,4,6.94884304859601,3.02126972278212,1.02715439194306,12.870531705249
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,5,9.55340990764222,3.81948263678305,2.06722393954744,17.039595875737
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,6,10.6102584820155,4.52877116379151,1.73386700098413,19.4866499630468
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,7,11.3110042614059,5.38075479577574,0.764724861685467,21.8572836611264
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,8,14.1974778733391,7.18949306739989,0.106071461235313,28.2888842854429
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,9,12.1467479278147,7.39666097086019,-2.35070757507126,26.6442034307007
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,10,5.93117904651282,4.70260161694938,-3.28592012270797,15.1482782157336
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,high,observed,11,8.10917339332154,4.44717974791235,-0.607298912586671,16.8256456992298
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,-15,19.8645615775191,7.19926342680314,5.75400526098496,33.9751178940533
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,-14,13.0880265966165,9.52169868707749,-5.5745028300554,31.7505560232884
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,-13,16.40465283371,9.98970394994916,-3.17516690819037,35.9844725756103
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,-12,16.507152440953,10.1827910146663,-3.45111794779297,36.465422829699
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,-11,16.7607122427134,11.4178413988385,-5.61825689900998,39.1396813844368
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,-10,15.4549877834687,11.3555064662964,-6.80180489047224,37.7117804574097
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,-9,21.0009284903285,12.6284223904085,-3.75077939487211,45.7526363755291
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,-8,24.9289692736808,13.3900903260727,-1.3156077654218,51.1735463127833
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,-7,22.7353254697357,11.9236132124732,-0.634956426711756,46.1056073661831
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,-6,18.6455297552692,9.0915728639613,0.826046941905055,36.4650125686334
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,-5,14.7027385911123,7.14780945279652,0.693032063631108,28.7124451185935
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,-4,11.412072163439,4.8609977159469,1.88451664018313,20.939627686695
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,-3,7.99536065106028,3.42267749901738,1.28691275298622,14.7038085491343
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,-2,6.28163532823544,2.23453025267337,1.90195603299563,10.6613146234752
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,-1,0,0,0,0
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,0,-7.36996784743012,1.99005361523485,-11.2704729332904,-3.46946276156982
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,1,-14.1893928471981,4.15066986855079,-22.3247057895577,-6.05407990483854
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,2,-21.563010980971,6.25501217782926,-33.8228348495164,-9.30318711242565
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,3,-27.0297427116492,7.92082424819459,-42.5545582381106,-11.5049271851878
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,4,-31.9237834121744,9.81490159696006,-51.1609905422161,-12.6865762821327
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,5,-32.217656466511,10.7132087181542,-53.2155455540933,-11.2197673789288
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,6,-37.3586170793891,12.558499059402,-61.973275235817,-12.7439589229612
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,7,-34.0789156918468,13.8959873027651,-61.3150508052665,-6.84278057842715
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,8,-34.4596444730431,14.3689587864461,-62.6228036944774,-6.29648525160874
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,9,-38.457656251594,15.0483319315138,-67.9523868373609,-8.96292566582701
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,10,-45.1171495964252,16.7967284141722,-78.0387372882026,-12.1955619046477
exact_1_2,pc_score_binary,pull_request_opened,github_outcomes,FALSE,split_full_avg,low,observed,11,-50.8155980972325,23.9448774789057,-97.7475579558878,-3.88363823857728
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,-15,10.1444992228103,7.58639914754256,-4.72484310637313,25.0138415519937
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,-14,2.07406076606084,8.55900651906781,-14.7015920113121,18.8497135434338
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,-13,3.76630730719515,8.10268621282358,-12.1149576699391,19.6475722843294
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,-12,6.15523196039909,5.65469365714799,-4.92796760761096,17.2384315284091
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,-11,4.96454433647142,6.54311072129206,-7.85995267726103,17.7890413502039
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,-10,7.44644710507518,5.66579370119029,-3.65850854925779,18.5514027594081
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,-9,6.13330391752369,4.55796837965674,-2.80031410660352,15.0669219416509
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,-8,4.70272077660304,4.30271998951449,-3.73061040284535,13.1360519560514
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,-7,3.31849386132199,3.54934116387265,-3.6382148198684,10.2752025425124
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,-6,3.9287195737088,2.99113408726147,-1.93390323732369,9.79134238474129
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,-5,3.37059952567277,2.22171744721559,-0.98396667086978,7.72516572221532
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,-4,3.10932525852149,1.81274683640079,-0.443658540824051,6.66230905786703
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,-3,1.59967428575454,1.30960669131881,-0.967154829230332,4.16650340073942
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,-2,2.5070965378524,0.805747539722255,0.927831359996785,4.08636171570802
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,-1,0,0,0,0
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,0,1.39203345495944,0.986527099754477,-0.541559660559332,3.32562657047822
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,1,2.43851614334917,1.32472957379093,-0.15795382128106,5.03498610797941
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,2,4.5245064190931,1.49265039135019,1.59891165204674,7.45010118613947
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,3,6.86200988862355,2.02684991263658,2.88938405985584,10.8346357173913
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,4,9.68564815778258,2.45432672969252,4.87516776758523,14.4961285479799
exact_1_2,pc_score_binary,pull_request_merged,github_outcomes,FALSE,split_full_avg,high,observed,5,12.1308396280021,3.01821484345738,6.21513853482563,18.0465407211786
