event_time,estimate,sd,ci_low,ci_high,dataset,rolling,category,outcome,normalize,method,covar,split_value,estimation_type
-12,2.022834172450187,1.5955058077907265,-1.1043572108196367,5.150025555720011,NA,rolling5_kfold_depth2_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
-11,1.9539678176749398,1.4729004958790661,-0.9329171542480297,4.840852789597909,NA,rolling5_kfold_depth2_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
-10,1.763191670261836,1.3086653036299076,-0.801792324852783,4.328175665376455,NA,rolling5_kfold_depth2_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
-9,1.3060485284878565,1.1683142032298712,-0.9838473098426912,3.5959443668184043,NA,rolling5_kfold_depth2_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
-8,0.9036407983752374,1.0450800693448925,-1.144716137540752,2.9519977342912265,NA,rolling5_kfold_depth2_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
-7,0.685331781481681,0.9300932260682954,-1.1376509416121778,2.50831450457554,NA,rolling5_kfold_depth2_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
-6,0.8892132254763266,0.8843228314748187,-0.844059524214318,2.6224859751669714,NA,rolling5_kfold_depth2_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
-5,0.6817599970245941,0.6618692269919441,-0.6155036878796162,1.9790236819288043,NA,rolling5_kfold_depth2_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
-4,0.16172955585093515,0.49221614834253535,-0.8030140949004341,1.1264732066023044,NA,rolling5_kfold_depth2_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
-3,-0.06148309940521382,0.33629334624094775,-0.7206180580374714,0.5976518592270438,NA,rolling5_kfold_depth2_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
-2,0.41626011056144907,0.2509731462172957,-0.07564725602445055,0.9081674771473487,NA,rolling5_kfold_depth2_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
-1,0,0,0,0,NA,rolling5_kfold_depth2_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
0,-0.04844019074590798,0.3918594677647943,-0.8164847475649049,0.7196043660730889,NA,rolling5_kfold_depth2_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
1,-0.12437684045042616,0.606599350588914,-1.3133115676046976,1.0645578867038452,NA,rolling5_kfold_depth2_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
2,-0.11545133519821536,0.39012479568593117,-0.8800959347426405,0.6491932643462097,NA,rolling5_kfold_depth2_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
3,-0.0691130966380771,0.24865587897026942,-0.5564786194198051,0.418252426143651,NA,rolling5_kfold_depth2_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
4,0.053151638386653904,0.28860418618081185,-0.5125125665277372,0.6188158433010451,NA,rolling5_kfold_depth2_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
5,0.6183689518125631,0.4585413037922086,-0.2803720036201657,1.5171099072452918,NA,rolling5_kfold_depth2_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
6,0.5032836059951094,0.3933873031497725,-0.26775550817844473,1.2743227201686635,NA,rolling5_kfold_depth2_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
7,0.22268266473025147,0.284294879734115,-0.33453529954861394,0.7799006290091168,NA,rolling5_kfold_depth2_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
8,-0.015894899700183096,0.38651477684673613,-0.7734638623197859,0.7416740629194197,NA,rolling5_kfold_depth2_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
9,0.3153967251752071,0.5115445923899523,-0.6872306759090995,1.3180241262595138,NA,rolling5_kfold_depth2_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
10,0.7251647126607252,0.711159840300299,-0.6687085743278607,2.1190379996493114,NA,rolling5_kfold_depth2_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
11,0.477205821029986,0.6203077088497568,-0.7385972883155373,1.6930089303755094,NA,rolling5_kfold_depth2_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
12,0.8512574110184825,0.7012762423692281,-0.5232440240252045,2.2257588460621696,NA,rolling5_kfold_depth2_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
13,-1.6484247566927541,0.8022441346592183,-3.220823260624822,-0.07602625276068631,NA,rolling5_kfold_depth2_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
-14,0.16181085151521865,0.3107768826918802,-0.44731183856086654,0.7709335415913039,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
-13,0.2620491622949569,0.2690893794218628,-0.26536602137189413,0.7894643459618079,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
-12,0.2442604216659438,0.19422275102483968,-0.13641617034274195,0.6249370136746295,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
-11,0.20732358107158386,0.19269800998122757,-0.17036451849162218,0.5850116806347899,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
-10,0.4204474319079434,0.17945720087505077,0.06871131819284393,0.7721835456230429,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
-9,0.49063902222569666,0.21839701751363133,0.06258086789897926,0.9186971765524141,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
-8,0.3419963265993254,0.19151413919971272,-0.033371386232111555,0.7173640394307623,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
-7,0.24065518253209767,0.19142450838826122,-0.1345368539088943,0.6158472189730897,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
-6,0.37526198029700664,0.21799284708210204,-0.05200399998391336,0.8025279605779266,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
-5,0.2486508169612721,0.14053683796643884,-0.02680138545294805,0.5241030193754922,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
-4,-0.006863708002013788,0.1372836324180149,-0.275939627541323,0.2622122115372954,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
-3,0.03125137107167331,0.13471376408415947,-0.23278760653327923,0.29529034867662585,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
-2,-0.047437239055848276,0.13999886116055846,-0.32183500693054284,0.22696052881884626,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
-1,0,0,0,0,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
0,-0.375206436175377,0.12486010440284892,-0.6199322408049609,-0.13048063154579315,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
1,-0.4697562234472945,0.11901934088732859,-0.7030341315864586,-0.2364783153081305,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
2,-0.6000974845214971,0.1285375980885891,-0.8520311767751318,-0.3481637922678625,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
3,-0.5548379408323446,0.14170936346593382,-0.8325882932255749,-0.2770875884391143,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
4,-0.6101715224899444,0.16359418021060612,-0.9308161157027324,-0.28952692927715645,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
5,-0.5503514730043769,0.1827936741956657,-0.9086270744278817,-0.1920758715808722,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
6,-0.5136683049316665,0.18788162701901157,-0.8819162938889291,-0.1454203159744038,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
7,-0.4717930598422249,0.21645435972926771,-0.8960436049115896,-0.0475425147728602,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
8,-0.6591639592430462,0.22036911185136437,-1.0910874184717203,-0.22724050001437202,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
9,-0.40866606793174703,0.28482548844452593,-0.9669240252830178,0.14959188941952378,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
10,-0.6951261070302717,0.37404068655500156,-1.4282458526780748,0.037993638617531356,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
11,-0.6866830304328835,0.46335515004720773,-1.5948591245254105,0.2214930636596436,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
12,-0.816014411613696,0.8605229977128057,-2.5026394871307955,0.8706106639034032,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
13,-2.3304958012100507,0.15145208153279027,-2.6273418810143196,-2.033649721405782,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
-14,1.0208015012585947,0.7941270748440811,-0.5356875654358042,2.5772905679529936,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
-13,1.385622532085201,0.7517525536616758,-0.08781247309168361,2.8590575372620854,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
-12,1.3073681556421166,0.6776583198484649,-0.02084215126087452,2.6355784625451077,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
-11,1.265707671075192,0.6566525325613992,-0.021331292745150332,2.5527466348955343,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
-10,1.2306092903907409,0.621753334356966,0.011972755051087525,2.449245825730394,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
-9,1.1542823629953731,0.541837076411602,0.09228169322863322,2.216283032762113,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
-8,0.7233415860822385,0.48783314951446666,-0.23281138696611614,1.6794945591305932,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
-7,0.6490024891144384,0.4355481976167053,-0.20467197821430405,1.5026769564431808,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
-6,0.521985503829616,0.41629895184903903,-0.29396044179450054,1.3379314494537324,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
-5,0.6973482865680154,0.34963168406939654,0.012070185791998145,1.3826263873440325,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
-4,0.322696533200388,0.2748171012911779,-0.21594498533032075,0.8613380517310967,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
-3,0.28348572276143985,0.21386277637053885,-0.13568531892481628,0.702656764447696,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
-2,0.24114718566235532,0.15730244919813252,-0.06716561476598443,0.549459986090695,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
-1,0,0,0,0,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
0,0.027577214455090135,0.2713335198590279,-0.5042364844686046,0.5593909133787848,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
1,-0.18392054565708182,0.33821948470894064,-0.8468307356866055,0.47898964437244185,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
2,-0.3438091724167552,0.23596900608258514,-0.806308424338622,0.11869007950511168,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
3,-0.40520033658580723,0.16957441637826062,-0.737566192687198,-0.07283448048441643,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
4,-0.39102708477756415,0.16864527452931208,-0.7215718228550159,-0.06048234670011249,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
5,-0.08493348931962999,0.27209142524401,-0.6182326827978895,0.44836570415862953,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
6,-0.2245137230527567,0.22009117230768258,-0.6558924207758146,0.20686497467030113,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
7,-0.2679042122184976,0.20389457044840245,-0.6675375702973664,0.1317291458603712,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
8,-0.44107608199527865,0.23185670380291284,-0.8955152214489879,0.013363057458430527,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
9,-0.8004013202922752,0.33532570751211915,-1.4576397070160287,-0.1431629335685216,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
10,-1.0224071124566252,0.2981281373359673,-1.6067382616351211,-0.43807596327812925,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
11,-1.046130396508869,0.33600028051922926,-1.7046909463265583,-0.3875698466911798,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
12,-1.2388883175116345,0.3416601875647917,-1.9085422851386262,-0.5692343498846427,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
13,-2.413070916913431,0.3848318509432516,-3.167341344762204,-1.6588004890646575,NA,rolling5_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth3_split50_default,0,observed
-14,0.2748148390430097,0.2986563646538525,-0.3105516356785412,0.8601813137645606,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,observed
-13,0.46084139028417065,0.2635329577517404,-0.0556832069092405,0.9773659874775817,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,observed
-12,0.382357206071582,0.198240986420489,-0.006195127312576432,0.7709095394557405,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,observed
-11,0.36272289370913174,0.21202676633063985,-0.052849568298922345,0.7782953557171859,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,observed
-10,0.5185215384703306,0.1973915958393604,0.1316340106251842,0.9054090663154769,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,observed
-9,0.6592459056729579,0.21919765763536084,0.22961849670765072,1.0888733146382652,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,observed
-8,0.44612668564383423,0.19477014655120917,0.06437719840346429,0.8278761728842041,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,observed
-7,0.33046688023717546,0.1925397814142346,-0.046911091334724375,0.7078448518090753,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,observed
-6,0.34916589653981334,0.19320591751078325,-0.029517701781321848,0.7278494948609485,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,observed
-5,0.3511877741867075,0.14661864551717654,0.06381522897304148,0.6385603194003735,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,observed
-4,0.09684504651103931,0.13957030755754327,-0.1767127563017455,0.3704028493238241,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,observed
-3,0.1188485037557526,0.13276458039229264,-0.14137007381314096,0.37906708132464617,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,observed
-2,-0.048850501814172345,0.12650647087316197,-0.2968031847255698,0.1991021810972251,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,observed
-1,0,0,0,0,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,observed
0,-0.27417397680720323,0.13808904661192034,-0.5448285081665671,-0.0035194454478393866,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,observed
1,-0.4203356295974645,0.10981731079798489,-0.6355775587615149,-0.20509370043341413,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,observed
2,-0.5626610404581966,0.12339311420321862,-0.8045115442965052,-0.3208105366198881,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,observed
3,-0.5528899426425752,0.13440851979460408,-0.8163306414399991,-0.2894492438451512,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,observed
4,-0.6302849162326233,0.14237228268077123,-0.909334590286935,-0.35123524217831165,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,observed
5,-0.6047203061905296,0.15048823015349289,-0.8996772372913757,-0.3097633750896836,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,observed
6,-0.580796707893011,0.16238282993266515,-0.8990670545610346,-0.2625263612249873,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,observed
7,-0.5124070857653308,0.16980579482719965,-0.8452264436266421,-0.17958772790401945,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,observed
8,-0.6374728832472041,0.18571874498616844,-1.0014816234200943,-0.27346414307431394,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,observed
9,-0.5520600950993179,0.20711749528509824,-0.9580103858581104,-0.14610980434052534,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,observed
10,-1.0812038470172305,0.23484527619061474,-1.5415005883508353,-0.6209071056836256,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,observed
11,-1.2040473594352328,0.262852535270312,-1.7192383285650443,-0.6888563903054212,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,observed
12,-1.7043398290802028,0.3429539632859672,-2.3765295971206983,-1.032150061039707,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,observed
13,-2.3975619294438046,0.1651588601745716,-2.721273295385965,-2.073850563501644,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,1,observed
-14,0.855220105892041,0.8420204502794649,-0.7951399766557101,2.505580188439792,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,observed
-13,1.0972706151893243,0.8042395620000667,-0.47903892633080636,2.673580156709455,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,observed
-12,1.1143758899530023,0.7294197192035298,-0.31528675968591613,2.544038539591921,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,observed
-11,1.126712537687256,0.6855578853614744,-0.21698091762123384,2.4704059929957456,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,observed
-10,0.9797188149618733,0.6206763495085099,-0.23680683007480618,2.1962444599985527,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,observed
-9,0.7695593760682844,0.5773230649082957,-0.36199383115197503,1.9011125832885438,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,observed
-8,0.44067884698931925,0.5047876995006164,-0.5487050440318889,1.4300627380105273,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,observed
-7,0.43691614855255206,0.4474199566738057,-0.4400269665281071,1.3138592636332111,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,observed
-6,0.5570790397333425,0.5061829990574567,-0.4350396384192725,1.5491977178859575,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,observed
-5,0.5113449541065369,0.3578678170405806,-0.19007596729300114,1.2127658755060748,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,observed
-4,0.08681602522220147,0.28924622192263366,-0.4801065697461605,0.6537386201905634,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,observed
-3,0.11933827687338533,0.22890382928300895,-0.32931322852131223,0.5679897822680828,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,observed
-2,0.2782918910041571,0.19761392011741502,-0.10903139242597637,0.6656151744342905,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,observed
-1,0,0,0,0,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,observed
0,-0.13542081972704206,0.281086515801144,-0.6863503906972843,0.41550875124320025,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,observed
1,-0.24672395213163045,0.42540102377702677,-1.080509958734603,0.587062054471342,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,observed
2,-0.4171294586430436,0.27014249855032696,-0.9466087558016845,0.11234983851559721,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,observed
3,-0.42341326902648807,0.17481964308165418,-0.7660597694665303,-0.08076676858644588,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,observed
4,-0.3317739514402517,0.21032000010434163,-0.7440011516447613,0.08045324876425791,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,observed
5,0.13447939446337184,0.33778057112157817,-0.5275705249349213,0.796529313861665,NA,rolling5_kfold_depth3_split50_default,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth3_split50_default,0,observed
