event_time,estimate,sd,ci_low,ci_high,dataset,rolling,category,outcome,normalize,method,covar,split_value,estimation_type
4,-0.8420651168722407,0.17750039627167724,-1.1899658935647281,-0.49416434017975336,NA,rolling5_pc_median_kfold_depth2_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
5,-0.909925135238223,0.14461625554346436,-1.1933729961034132,-0.6264772743730329,NA,rolling5_pc_median_kfold_depth2_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
6,-0.8118913613241121,0.17767583016971272,-1.160135988456749,-0.4636467341914752,NA,rolling5_pc_median_kfold_depth2_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
7,-0.703114158069216,0.3964639246576803,-1.4801834503982694,0.07395513425983746,NA,rolling5_pc_median_kfold_depth2_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
8,-1.1406500987574504,0.2063910456475195,-1.5451765482265887,-0.7361236492883121,NA,rolling5_pc_median_kfold_depth2_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
9,-1.047221136765516,0.22121779798166435,-1.4808080208095782,-0.6136342527214538,NA,rolling5_pc_median_kfold_depth2_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
10,-1.181631915842097,0.5248210785874112,-2.2102812298734227,-0.15298260181077095,NA,rolling5_pc_median_kfold_depth2_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
11,-0.8680761902865276,0.4727698453609813,-1.794705087194051,0.058552706620995765,NA,rolling5_pc_median_kfold_depth2_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
12,-1.0163251624252907,0.47759896868252466,-1.952419141043039,-0.08023118380754235,NA,rolling5_pc_median_kfold_depth2_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
13,-1.3880035650395772,0.6034959762683588,-2.5708556785255605,-0.20515145155359393,NA,rolling5_pc_median_kfold_depth2_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
-12,-0.291306604949881,1.8898156243555677,-3.9953452286867934,3.4127320187870316,NA,rolling5_pc_median_kfold_depth2_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
-11,-0.3292666198067573,1.314722182880671,-2.9061220982528724,2.247588858639358,NA,rolling5_pc_median_kfold_depth2_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
-10,-2.427218629383062,1.6894589113078597,-5.738558095546467,0.884120836780343,NA,rolling5_pc_median_kfold_depth2_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
-9,-0.9169997818957357,1.2114295891807736,-3.291401776690052,1.4574022128985802,NA,rolling5_pc_median_kfold_depth2_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
-8,-0.8946584544610704,1.1327620160942178,-3.114872006005737,1.3255550970835963,NA,rolling5_pc_median_kfold_depth2_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
-7,-0.1658442581810966,1.3449812247462152,-2.8020074586836783,2.4703189423214855,NA,rolling5_pc_median_kfold_depth2_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
-6,-0.06922965114546242,1.3463579129817118,-2.7080911605896176,2.569631858298693,NA,rolling5_pc_median_kfold_depth2_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
-5,0.7575294436435982,1.3779825670568067,-1.9433163877877426,3.458375275074939,NA,rolling5_pc_median_kfold_depth2_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
-4,0.6200372791760786,1.304028340935102,-1.935858269056721,3.1759328274088783,NA,rolling5_pc_median_kfold_depth2_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
-3,1.0968255588831421,1.2117493250893017,-1.278203118291889,3.4718542360581734,NA,rolling5_pc_median_kfold_depth2_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
-2,1.3487089253569442,0.9977082038650729,-0.6067991542185986,3.304217004932487,NA,rolling5_pc_median_kfold_depth2_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
-1,0,0,0,0,NA,rolling5_pc_median_kfold_depth2_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
0,-1.6835658991331963,1.1907361387002815,-4.017408730985748,0.6502769327193552,NA,rolling5_pc_median_kfold_depth2_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
1,-2.3572533988105464,1.8137736546170953,-5.912249761860053,1.19774296423896,NA,rolling5_pc_median_kfold_depth2_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
2,-0.807695623992633,0.6737429437393458,-2.128231793721751,0.5128405457364849,NA,rolling5_pc_median_kfold_depth2_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
3,-0.3547556127156752,0.634820944916676,-1.5990046647523601,0.8894934393210097,NA,rolling5_pc_median_kfold_depth2_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
4,-0.736422919596105,0.9139969198235963,-2.5278568824503536,1.0550110432581439,NA,rolling5_pc_median_kfold_depth2_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
5,-0.6574016606078505,1.0819217439823818,-2.7779682788133186,1.4631649575976178,NA,rolling5_pc_median_kfold_depth2_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
6,-1.648836245206608,1.2077480511549854,-4.016022425470379,0.7183499350571632,NA,rolling5_pc_median_kfold_depth2_pc_median,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
-14,0.16692892434355283,0.3676239276321577,-0.5536139738154762,0.8874718225025819,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
-13,0.37833500577884926,0.2852014096070643,-0.1806597570509968,0.9373297686086953,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
-12,0.5452202036263062,0.208985926307591,0.13560778806342783,0.9548326191891845,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
-11,0.47030142551407056,0.1899547598044653,0.09799009629731859,0.8426127547308225,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
-10,0.6106145871976089,0.18443976077788046,0.24911265607296318,0.9721165183222545,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
-9,0.49648709884278697,0.19034654228828957,0.12340787595773944,0.8695663217278344,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
-8,0.43271046530241164,0.18073048643734047,0.07847871188522432,0.7869422187195989,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
-7,0.3470609632198728,0.19527452219679836,-0.03567710028585197,0.7297990267255976,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
-6,0.5104377996211102,0.21720976361538308,0.08470666293495943,0.9361689363072611,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
-5,0.2731168730593573,0.11674080661270776,0.044304892098450066,0.5019288540202644,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
-4,0.1036360397766603,0.10900665370007137,-0.11001700147547958,0.31728908102880016,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
-3,-0.0016193366533445372,0.10038275206250392,-0.19836953069585223,0.19513085738916314,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
-2,-0.054411057066958306,0.10021343219386494,-0.25082938416693357,0.14200727003301697,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
-1,0,0,0,0,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
0,-0.10606909806365719,0.16919765823211372,-0.43769650819860006,0.2255583120712857,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
1,-0.47520283402872704,0.12613575388491005,-0.7224289116431507,-0.22797675641430334,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
2,-0.61438911860734,0.1114225318499498,-0.8327772810332417,-0.39600095618143843,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
3,-0.3849680889553332,0.1720631808346665,-0.7222119233912796,-0.04772425451938683,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
4,-0.4440227604372904,0.2114956973343209,-0.8585543272125593,-0.029491193662021464,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
5,-0.3940739709622266,0.2191420517614043,-0.823592392414579,0.03544445049012579,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
6,-0.41826258510757286,0.21966985121476765,-0.8488154934885175,0.012290323273371706,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
7,-0.3161399066554363,0.27925711328950115,-0.8634838487028584,0.23120403539198592,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
8,-0.49053142783971804,0.3265771276359844,-1.1306225980062474,0.14955974232681135,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
9,-0.5411105395142365,0.21240404734310758,-0.9574224723067273,-0.12479860672174564,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
10,-0.7123387130997384,0.3399083859420468,-1.3785591495461502,-0.046118276653326684,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
11,-0.20012586015588568,0.7131469234014017,-1.597893830022633,1.1976421097108616,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
12,-0.6504109177242081,0.6221885663221522,-1.8699005077156265,0.5690786722672103,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
13,-0.8831275163555466,0.8170827687898614,-2.484609743183675,0.7183547104725817,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
-12,-1.4396084852770699,0.6379158410041054,-2.6899235336451164,-0.18929343690902334,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
-11,-1.5804381864608312,0.6211679980361804,-2.797927462611745,-0.3629489103099177,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
-10,-1.5804381864608312,0.6211679980361806,-2.797927462611745,-0.36294891030991727,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
-9,-1.5881668604949029,0.6077392993706249,-2.7793358872613276,-0.3969978337284781,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
-8,-3.1116358575454006,0.660230731765211,-4.405688091805214,-1.817583623285587,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
-7,-2.1154513596643545,0.41745757376008885,-2.9336682042341287,-1.2972345150945803,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
-6,-0.45862382381996625,0.3777472636660186,-1.1990084606053626,0.2817608129654301,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
-5,-0.9170452394777984,0.452201065318062,-1.8033593275011999,-0.030731151454396866,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
-4,-0.880502713133084,0.39727881060735126,-1.6591691819234926,-0.10183624434267557,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
-3,-0.9858348457436613,0.5434055915520022,-2.0509098051855856,0.07924011369826289,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
-2,-0.7752124397091347,0.4581441056978835,-1.6731748868769865,0.122750007458717,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
-1,0,0,0,0,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
0,-0.9425156732812923,0.30261499496404437,-1.5356410634108193,-0.34939028315176535,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
1,-0.8240610706126216,0.6895650017746311,-2.1756084740908985,0.5274863328656553,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
2,-0.4558309146572169,1.06761717551967,-2.5483605786757697,1.636698749361336,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
3,-0.21905508713025051,1.1290075670070805,-2.4319099184641284,1.9937997442036273,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
4,-1.4874802220039212,0.5911800186372012,-2.6461930585328357,-0.32876738547500683,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
5,-1.5196415061068567,0.5519495909955983,-2.6014627044582292,-0.4378203077554841,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
6,-2.0640428927974055,0.5556904153606405,-3.153196106904261,-0.9748896786905503,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
-14,0.02458576384231842,0.26203771660169095,-0.4890081606969959,0.5381796883816328,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
-13,0.33365167924368633,0.22533769853884666,-0.10801020989245314,0.7753135683798258,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
-12,0.325123595954718,0.16918340774340707,-0.006475883222359813,0.6567230751317958,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
-11,0.3050392312769175,0.16143417722892506,-0.011371756091775598,0.6214502186456106,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
-10,0.3715445408114779,0.14327273664489315,0.09072997698748736,0.6523591046354684,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
-9,0.41697556786939677,0.1605194363629969,0.10235747259792283,0.7315936631408707,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
-8,0.218758866122014,0.14011318235503195,-0.055862971293848596,0.4933807035378766,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
-7,0.12251924867754954,0.14539188607184492,-0.16244884802326648,0.40748734537836556,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
-6,0.2138820249986501,0.16520960269556637,-0.10992879628465996,0.5376928462819601,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
-5,0.24016767588299037,0.11876771258916483,0.007382959208227319,0.47295239255775345,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
-4,0.0014440591722099105,0.11346139230688435,-0.2209402697492834,0.22382838809370323,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
-3,0.039059595361614616,0.10698960606441157,-0.17064003252463206,0.24875922324786132,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
-2,0.01324587547908607,0.1097959182953121,-0.20195412437972565,0.22844587533789779,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
-1,0,0,0,0,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
0,-0.19566317902436964,0.12734915374788372,-0.4452675203702217,0.05394116232148244,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
1,-0.29216140647043265,0.13560494361955114,-0.5579470959647529,-0.026375716976112407,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
2,-0.45193435764064294,0.10761738545226761,-0.6628644331270874,-0.24100428215419842,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
3,-0.45170684098901015,0.09738826679951063,-0.642587843916051,-0.26082583806196935,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
4,-0.47156050576691144,0.11085981122902279,-0.6888457357757961,-0.2542752757580268,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
5,-0.3143356896238873,0.13732811357118396,-0.5834987922234078,-0.04517258702436672,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
6,-0.3204477604402445,0.12213869745563642,-0.5598396074532919,-0.08105591342719709,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
7,-0.315193329927804,0.1410533892507722,-0.5916579728593175,-0.03872868699629051,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
8,-0.47350486172784645,0.1475631889517412,-0.7627287120732592,-0.1842810113824337,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
9,-0.36098459566307006,0.20619806068600657,-0.7651327946076429,0.043163603281502816,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
10,-0.6017923420391305,0.2923844174577104,-1.1748658002562427,-0.02871888382201815,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
11,-0.5611948184611719,0.38143304979862835,-1.3088035960664834,0.1864139591441396,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
12,-0.627189113993414,0.7078806681829525,-2.014635223632001,0.7602569956451728,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
13,-1.9127921998722959,0.11909297676728363,-2.146214434336172,-1.67936996540842,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,1,observed
-12,-1.0202593994469413,0.862987017658851,-2.7117139540582893,0.6711951551644066,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
-11,-1.1556760101165688,0.8147414485740041,-2.752569249321617,0.44121722908847927,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
-10,-1.1556760101165688,0.8147414485740045,-2.752569249321618,0.44121722908847993,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
-9,-1.2263483897180028,0.7900639094392685,-2.774873652218969,0.3221768727829635,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
-8,-2.662341668098536,0.8119413248111145,-4.25374666472832,-1.0709366714687518,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
-7,-1.8274553964387728,0.49199504814950495,-2.7917656908118023,-0.863145102065743,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
-6,0.21671813024507358,0.3469630652480672,-0.4633294776411381,0.8967657381312852,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
-5,-0.6588617393567271,0.4676456895965977,-1.5754472909660584,0.2577238122526043,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
-4,-1.172886544843533,0.46746677769789485,-2.089121429131407,-0.25665166055565913,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
-3,-0.7789514184450712,0.6121426183964223,-1.9787509505020588,0.42084811361191643,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
-2,-0.3605287950082442,0.548436797706108,-1.4354649185122157,0.7144073284957274,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
-1,0,0,0,0,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
0,-0.25492076988086454,0.2188775772012991,-0.6839208211954108,0.17407928143368168,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
1,-0.34829858451586093,0.6279423932892106,-1.5790656753627137,0.8824685063309919,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
2,0.4943606031521265,1.4370883935586618,-2.322332648222851,3.3110538545271035,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
3,-0.07651230819733969,1.1565488758880476,-2.343348104937913,2.1903234885432332,NA,rolling5_pc_median_kfold_depth2_pc_median,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc_median,0,observed
