sample,covar_type,outcome,normalize,split_value,event_time,p2.5,p50,p97.5,draw_kstar,actual
exact2,pc_score,pull_request_merged_after_review,FALSE,high,-2,-1.14163621236925,0.410550662048839,1.82913593631192,2.12650978168523,1.87796222984019
exact2,pc_score,pull_request_merged_after_review,FALSE,high,-1,0,0,0,0,0
exact2,pc_score,pull_request_merged_after_review,FALSE,high,0,-1.87301578851719,-0.384173694671377,0.971715897220458,0.743209055976788,1.91390068182325
exact2,pc_score,pull_request_merged_after_review,FALSE,high,1,-2.867176671637,-1.28961334661142,0.10582623347259,-1.18388587860617,2.79146946377709
exact2,pc_score,pull_request_merged_after_review,FALSE,high,2,-3.02286096003985,-1.2076463423471,0.362214619299876,-0.881782447826729,3.64624995158197
exact2,pc_score,pull_request_merged_after_review,FALSE,high,3,-3.41311752980735,-1.07422448328678,0.706600236378365,-1.59853256278882,5.8386401954845
exact2,pc_score,pull_request_merged_after_review,FALSE,high,4,-2.7122501920417,-0.655193510994071,1.26139580055519,-2.26443904437557,7.91390848816749
exact2,pc_score,pull_request_merged_after_review,FALSE,high,5,-2.57856424411211,-0.171708879455451,1.85682187736983,-1.67933830990373,9.82883531743583
exact2,pc_score,pull_request_merged_after_review,FALSE,low,-5,-0.849493234641948,1.36215535812373,3.38285840610211,2.51232584211633,3.45152689996324
exact2,pc_score,pull_request_merged_after_review,FALSE,low,-4,-0.783760573234628,0.975381624829456,2.9704858145377,1.06374823864431,3.35220993727136
exact2,pc_score,pull_request_merged_after_review,FALSE,low,-3,-1.09831609958942,0.631820062002038,2.31633280115645,0.751560085951683,1.33143428444637
exact2,pc_score,pull_request_merged_after_review,FALSE,low,-2,-1.44763597173039,0.345738560147927,1.86145684435945,1.03937636216541,2.87891400523266
exact2,pc_score,pull_request_merged_after_review,FALSE,low,-1,0,0,0,0,0
exact2,pc_score,pull_request_merged_after_review,FALSE,low,0,-1.56451451390124,0.0257984250894212,1.69253821511838,-0.0150322223766945,-4.61771061194675
exact2,pc_score,pull_request_merged_after_review,FALSE,low,1,-2.52430072840053,-0.841872698061543,0.67210712533586,-0.294337638868896,-7.09542522662386
exact2,pc_score,pull_request_merged_after_review,FALSE,low,2,-2.21831708765846,-0.730582331480193,0.8662133097138,0.308000690149705,-8.77891102344622
exact2,pc_score,pull_request_merged_after_review,FALSE,low,3,-2.14257636274861,-0.215350693413671,1.35492459532946,1.0690704212234,-10.1702446777553
exact2,pc_score,pull_request_merged_after_review,FALSE,low,4,-1.7626410662662,0.421396284641892,2.46374201576521,2.18666542063634,-11.0374088568598
exact2,pc_score,pull_request_merged_after_review,FALSE,low,5,-1.98275389812688,0.937874217930982,3.52690159211227,3.24811554543633,-11.0829553181019
exact_1_2,pc_score,pull_request_merged_after_review,FALSE,high,-5,-1.97782755995004,0.0548052618367738,2.00817847596231,-0.627242457276722,2.61797447463337
exact_1_2,pc_score,pull_request_merged_after_review,FALSE,high,-4,-1.16056581727117,0.296856145154252,1.67670538225697,0.232555219493159,2.20663623247572
exact_1_2,pc_score,pull_request_merged_after_review,FALSE,high,-3,-0.858236300369756,0.24697169798401,1.52271567685947,-0.139185209226817,1.02505929087129
exact_1_2,pc_score,pull_request_merged_after_review,FALSE,high,-2,-0.885537414049036,0.176064311775045,1.22504037383544,1.45278295277673,1.71075306042073
exact_1_2,pc_score,pull_request_merged_after_review,FALSE,high,-1,0,0,0,0,0
exact_1_2,pc_score,pull_request_merged_after_review,FALSE,high,0,-1.16169507840198,-0.155234460495169,0.846679581545532,0.758891439708031,1.53782525612199
exact_1_2,pc_score,pull_request_merged_after_review,FALSE,high,1,-2.07195156897972,-0.95587768128701,0.0419411466758971,-0.729091798021817,2.15944940455411
exact_1_2,pc_score,pull_request_merged_after_review,FALSE,high,2,-1.99317999862318,-0.778137693378809,0.334417316222565,-0.516786364123981,3.02819340488008
exact_1_2,pc_score,pull_request_merged_after_review,FALSE,high,3,-1.99158009207141,-0.507850290250589,0.772663948536377,-0.786836848814511,4.91407744513602
exact_1_2,pc_score,pull_request_merged_after_review,FALSE,high,4,-1.61828657249863,-0.0283349470592814,1.34377984288806,-1.058938283106,6.56325415539968
exact_1_2,pc_score,pull_request_merged_after_review,FALSE,high,5,-1.22627683568955,0.411988638672668,1.89872826323763,-0.849507805207283,8.0103408196217
exact_1_2,pc_score,pull_request_merged_after_review,FALSE,low,-5,-1.21285699777963,0.55300536535731,2.11932472270501,0.780608994552957,2.76917710255516
exact_1_2,pc_score,pull_request_merged_after_review,FALSE,low,-4,-1.02642222931064,0.406705736629421,1.82835374194967,0.164683349190635,2.57349351829185
exact_1_2,pc_score,pull_request_merged_after_review,FALSE,low,-3,-1.13562080315442,0.265912064401551,1.58561583142707,-0.115402796551223,0.954600123750699
exact_1_2,pc_score,pull_request_merged_after_review,FALSE,low,-2,-1.25253334076258,0.110278716929118,1.37607510981664,0.329804278640781,1.70993650290167
exact_1_2,pc_score,pull_request_merged_after_review,FALSE,low,-1,0,0,0,0,0
exact_1_2,pc_score,pull_request_merged_after_review,FALSE,low,0,-1.20343682131479,0.218321409071733,1.59340557576393,0.266679341348613,-4.35093370466305
exact_1_2,pc_score,pull_request_merged_after_review,FALSE,low,1,-2.69082643815514,-1.40256405011869,-0.210780319422197,-0.913203012637296,-6.29469613911333
exact_1_2,pc_score,pull_request_merged_after_review,FALSE,low,2,-2.37942314992773,-1.21112473535135,0.082308387869288,-0.666108800048372,-7.59360246601052
exact_1_2,pc_score,pull_request_merged_after_review,FALSE,low,3,-2.24974929257223,-0.693425016874009,0.568394902158451,0.249976921303484,-8.7394228244795
exact_1_2,pc_score,pull_request_merged_after_review,FALSE,low,4,-1.87130442142677,-0.219602265890986,1.31924495531547,0.95028018451775,-9.37645937645856
exact_1_2,pc_score,pull_request_merged_after_review,FALSE,low,5,-1.91034459665247,0.234430733212645,2.23972649825598,1.94564232239848,-9.24841768352809
exact1,pc_score,pull_request_merged,FALSE,high,-5,-2.97356780004236,-0.883337267328011,1.52331709818127,-3.46573507139622,1.74455975444994
exact1,pc_score,pull_request_merged,FALSE,high,-4,-2.85286303746057,-0.943854724025759,1.11065729657582,-3.94932271959259,0.95428980157348
exact1,pc_score,pull_request_merged,FALSE,high,-3,-2.47708173651471,-0.801099591790971,1.04085076316977,-1.8133251649319,1.20318120318848
exact1,pc_score,pull_request_merged,FALSE,high,-2,-2.06837383199702,-0.488098556980961,1.09513007615193,-0.143167278239668,1.42033912036397
exact1,pc_score,pull_request_merged,FALSE,high,-1,0,0,0,0,0
exact1,pc_score,pull_request_merged,FALSE,high,0,-1.16853560437374,0.651083937685277,2.2746203372154,0.857750626623181,2.16524751864686
exact1,pc_score,pull_request_merged,FALSE,high,1,-2.57463420789202,-0.927165789466061,0.413354084832333,-0.679033836435769,3.19740079855763
exact1,pc_score,pull_request_merged,FALSE,high,2,-1.59720889870563,0.0784189131188528,1.64561627310209,-0.693066605442438,4.30888093391295
exact1,pc_score,pull_request_merged,FALSE,high,3,-0.922890314293926,0.884319663999489,2.76355521536953,0.621399426259464,6.10691326879203
exact1,pc_score,pull_request_merged,FALSE,high,4,-0.135340061554305,1.77731006950535,3.84864488563159,1.42226755064724,6.64902380895999
exact1,pc_score,pull_request_merged,FALSE,high,5,0.205353867640487,2.62167570343223,5.21969778115206,0.414504054502747,7.25179357960796
exact1,pc_score,pull_request_merged,FALSE,low,-5,-5.8230320983661,-2.11980252007309,1.80860378399019,-4.26163729801772,1.90529094118079
exact1,pc_score,pull_request_merged,FALSE,low,-4,-6.00154936356636,-1.60758635785674,2.41736888760827,-3.19545381592067,1.12059192175008
exact1,pc_score,pull_request_merged,FALSE,low,-3,-4.62818248827353,-1.2806832587369,2.15779309666091,-3.96671312119651,0.0415196474797189
exact1,pc_score,pull_request_merged,FALSE,low,-2,-4.17462147281509,-0.592979026690761,2.73575690069905,-1.5664282289916,0.00546643689920401
exact1,pc_score,pull_request_merged,FALSE,low,-1,0,0,0,0,0
exact1,pc_score,pull_request_merged,FALSE,low,0,-2.93119486728071,0.855952229297855,4.4210436410853,1.12547838713959,-5.22304194437586
exact1,pc_score,pull_request_merged,FALSE,low,1,-8.09648016027209,-5.20771105916214,-2.8331615038889,-4.72381121993539,-6.10207157102266
exact1,pc_score,pull_request_merged,FALSE,low,2,-7.69893815366035,-4.6735030246617,-2.20372496527275,-5.43272918647868,-6.57386417670837
exact1,pc_score,pull_request_merged,FALSE,low,3,-6.91715027721939,-3.9098692088253,-1.55892970533046,-3.56878107875397,-7.0490446156536
exact1,pc_score,pull_request_merged,FALSE,low,4,-6.73607639912044,-3.57470159753018,-0.883093685976214,-3.9465598046045,-7.28700307787199
exact1,pc_score,pull_request_merged,FALSE,low,5,-6.1303744660407,-2.86300161363936,-0.361486463845171,-2.64693398964064,-6.72108762640644
exact2,pc_score,pull_request_merged,FALSE,high,-5,-4.38526913793472,0.279725713256849,5.05528410053134,0.773417009842504,1.50360598539669
exact2,pc_score,pull_request_merged,FALSE,high,-4,-2.66869855398339,0.971200354241256,4.69145984395397,3.16977558534072,0.798168735404725
exact2,pc_score,pull_request_merged,FALSE,high,-3,-2.48586936393056,0.904728777390829,4.6014782732609,1.11622209820808,0.581289306950082
exact2,pc_score,pull_request_merged,FALSE,high,-2,-2.61090218971577,0.580128276029366,3.56744044530439,3.96066774056305,1.54322509410337
exact2,pc_score,pull_request_merged,FALSE,high,-1,0,0,0,0,0
exact2,pc_score,pull_request_merged,FALSE,high,0,-3.68406286411015,-0.471253794256558,2.59356415222816,1.10424612406527,2.58229837579005
exact2,pc_score,pull_request_merged,FALSE,high,1,-5.46880905726952,-2.31720597455744,0.906909572317836,-2.1267859545316,3.81421507147097
exact2,pc_score,pull_request_merged,FALSE,high,2,-5.86735841168739,-2.36870145491503,0.935174054934923,-1.7913337647827,5.97982482756846
exact2,pc_score,pull_request_merged,FALSE,high,3,-6.25285239378699,-2.20313644711012,1.12266214452754,-4.0189228175595,8.22962970561737
exact2,pc_score,pull_request_merged,FALSE,high,4,-5.91971939696925,-1.71365692804044,1.92487944009761,-3.23447507822688,10.3388004373248
exact2,pc_score,pull_request_merged,FALSE,high,5,-5.31454720433882,-0.923477433459701,2.25787678451786,-2.07413875259788,12.1332882422028
exact2,pc_score,pull_request_merged,FALSE,low,-5,-1.49313703702877,2.19382084704117,5.74001499723384,4.73036801696627,2.49007581359023
exact2,pc_score,pull_request_merged,FALSE,low,-4,-1.54805957072304,1.59892831859668,5.34620083505891,1.13025838884393,3.4541347176697
exact2,pc_score,pull_request_merged,FALSE,low,-3,-1.91932741007356,1.13155714377746,4.11654614518946,2.2092662938295,0.659674312145307
exact2,pc_score,pull_request_merged,FALSE,low,-2,-2.50703769494536,0.56044059576816,3.69820097617045,2.57677901793176,3.46539422661876
exact2,pc_score,pull_request_merged,FALSE,low,-1,0,0,0,0,0
exact2,pc_score,pull_request_merged,FALSE,low,0,-2.81288417157713,0.0488635770690908,2.85417360724821,0.533355106358383,-5.03871646489885
exact2,pc_score,pull_request_merged,FALSE,low,1,-3.68016236242523,-0.776091222429865,2.04060402708655,0.642199503559485,-8.42408745419146
exact2,pc_score,pull_request_merged,FALSE,low,2,-3.25173547482915,-0.693286311158979,2.06414892964506,1.05036179807408,-10.9899516814423
exact2,pc_score,pull_request_merged,FALSE,low,3,-3.1304008283863,0.135035055099611,2.97366039679863,3.24969183524227,-13.2554788841385
exact2,pc_score,pull_request_merged,FALSE,low,4,-2.37307967014129,1.30809616972231,4.51492623830565,4.66479065689654,-15.1840778249184
exact2,pc_score,pull_request_merged,FALSE,low,5,-2.35782925342271,1.96591174470336,6.10396291569361,5.88823739752906,-14.9712227454769
exact_1_2,pc_score,pull_request_merged,FALSE,high,-5,-3.30337098675897,-0.101848939945952,3.15951048506039,-0.604743543317411,1.58194074982141
exact_1_2,pc_score,pull_request_merged,FALSE,high,-4,-2.16504114635032,0.372031426559718,2.96292105401794,0.855336218716312,0.848924143747654
exact_1_2,pc_score,pull_request_merged,FALSE,high,-3,-2.00090321947311,0.268064820524474,2.84549490125703,0.163817843936233,0.783468153875322
exact_1_2,pc_score,pull_request_merged,FALSE,high,-2,-1.93389500648243,0.222038685641419,2.21374236571498,2.62649915420332,1.50327451004818
exact_1_2,pc_score,pull_request_merged,FALSE,high,-1,0,0,0,0,0
exact_1_2,pc_score,pull_request_merged,FALSE,high,0,-2.39771015746375,-0.0801579645835107,1.95487429213891,1.02410972777751,2.44671394075173
exact_1_2,pc_score,pull_request_merged,FALSE,high,1,-4.00751597624726,-1.90987594659907,0.307243377512364,-1.65611757045929,3.6136869745156
exact_1_2,pc_score,pull_request_merged,FALSE,high,2,-3.90454928753097,-1.5950830117591,0.784946538785619,-1.43428394754862,5.43659615432243
exact_1_2,pc_score,pull_request_merged,FALSE,high,3,-4.03396056266573,-1.22829105471575,1.00473189122204,-2.51034068891054,7.53952847718444
exact_1_2,pc_score,pull_request_merged,FALSE,high,4,-3.56641216964692,-0.509340918016853,1.98352172140983,-1.72055463509496,9.1392434264572
exact_1_2,pc_score,pull_request_merged,FALSE,high,5,-2.96010389709175,0.163417082376637,2.50694400824522,-1.26507380707957,10.5463002654745
exact_1_2,pc_score,pull_request_merged,FALSE,low,-5,-1.89373531249293,0.888789241899885,3.68600778223995,2.16122364125656,2.32299442147325
exact_1_2,pc_score,pull_request_merged,FALSE,low,-4,-1.86580289742591,0.735623434987838,3.48085525546669,-0.105659383945959,2.78740820454981
exact_1_2,pc_score,pull_request_merged,FALSE,low,-3,-1.97476979916238,0.413405325983021,3.00587998296041,0.444700746679212,0.483058693669425
exact_1_2,pc_score,pull_request_merged,FALSE,low,-2,-2.08657537407857,0.234464512583079,2.45606977982139,1.3930055188108,2.47684342955603
exact_1_2,pc_score,pull_request_merged,FALSE,low,-1,0,0,0,0,0
exact_1_2,pc_score,pull_request_merged,FALSE,low,0,-2.12068597283697,0.329859533407705,2.57697979736748,0.702533186581584,-5.09138088760657
exact_1_2,pc_score,pull_request_merged,FALSE,low,1,-4.21094642882814,-2.07597955251212,0.0828150894743768,-0.89094641743905,-7.76065434471466
exact_1_2,pc_score,pull_request_merged,FALSE,low,2,-3.97581938060012,-1.84451800980372,0.117446119250051,-0.801949911798135,-9.72821239437546
exact_1_2,pc_score,pull_request_merged,FALSE,low,3,-3.39548021498578,-1.07248207621131,1.14617447525057,1.30155671695763,-11.4822119502856
exact_1_2,pc_score,pull_request_merged,FALSE,low,4,-2.66474365967823,-0.0927525594061986,2.27252209639198,2.20440481075339,-12.9277707543337
exact_1_2,pc_score,pull_request_merged,FALSE,low,5,-2.40398173839108,0.548765279431474,3.46683819532474,3.44961700119486,-12.6140412828853
exact1,pc_score,merge_rate,FALSE,high,-5,-0.0882535388096997,0.000524712371622072,0.090542971570577,-0.0719729251035368,0.080055095670183
exact1,pc_score,merge_rate,FALSE,high,-4,-0.0819804551180594,0.00132697689580283,0.0934082521604819,-0.0331603474939253,0.0822980619413849
exact1,pc_score,merge_rate,FALSE,high,-3,-0.0955662608116262,0.00106917024961845,0.0863560630302078,0.0220322056625103,0.0489009552086458
exact1,pc_score,merge_rate,FALSE,high,-2,-0.101326082193527,0.00192669118040606,0.0807866753458899,-0.0102585194842204,0.106246453055887
exact1,pc_score,merge_rate,FALSE,high,-1,0,0,0,0,0
exact1,pc_score,merge_rate,FALSE,high,0,-0.0852400874242148,0.00140870564869807,0.0782756312971846,0.0129950352433932,0.028649929869585
exact1,pc_score,merge_rate,FALSE,high,1,-0.44131936002005,-0.346563770473284,-0.252332795113443,-0.38557835310543,-0.0596536235682213
exact1,pc_score,merge_rate,FALSE,high,2,-0.448204300656137,-0.347266134598813,-0.257536349941427,-0.330925654224869,-0.124797892237367
exact1,pc_score,merge_rate,FALSE,high,3,-0.445175036885573,-0.347948589631033,-0.256108830978332,-0.38203197436495,-0.0981778279607486
exact1,pc_score,merge_rate,FALSE,high,4,-0.448280668500492,-0.347490507090299,-0.247413976512256,-0.319084964620677,0.0172959188446698
exact1,pc_score,merge_rate,FALSE,high,5,-0.434708128829266,-0.347919627179121,-0.258424168830756,-0.36894863156773,0.00856527887040216
exact1,pc_score,merge_rate,FALSE,low,-5,-0.0814724826500961,-0.000845120441848709,0.0732171159179445,0.0179057158360165,0.0131151311208198
exact1,pc_score,merge_rate,FALSE,low,-4,-0.0857472257077256,0.00182166279342163,0.0727152735634384,0.0214143654910535,-0.00939373515610902
exact1,pc_score,merge_rate,FALSE,low,-3,-0.0768144456096076,0.00155354600249462,0.0770373195035042,-0.0542283098577784,0.0233730833064799
exact1,pc_score,merge_rate,FALSE,low,-2,-0.0821867688619074,0.000340452579176727,0.0724548285246467,-0.00223500175482462,-0.0146451353357238
exact1,pc_score,merge_rate,FALSE,low,-1,0,0,0,0,0
exact1,pc_score,merge_rate,FALSE,low,0,-0.0760626083646409,-0.00216358492976367,0.0773299522945459,0.00290209307092298,-0.125142891079476
exact1,pc_score,merge_rate,FALSE,low,1,-0.478941483479642,-0.397528742447614,-0.312927730029367,-0.319849681764996,-0.134240788420716
exact1,pc_score,merge_rate,FALSE,low,2,-0.476636709178245,-0.391908975329278,-0.312332320877393,-0.411843314389312,-0.252704503369133
exact1,pc_score,merge_rate,FALSE,low,3,-0.474965568064873,-0.398232751779853,-0.310485939679879,-0.38253966035269,-0.218807479714571
exact1,pc_score,merge_rate,FALSE,low,4,-0.477571063482521,-0.397418503898706,-0.305099231416509,-0.404434823850244,-0.224870002427586
exact1,pc_score,merge_rate,FALSE,low,5,-0.484436367785128,-0.394889940445078,-0.297751876976321,-0.385387925077338,-0.225013780587109
exact2,pc_score,merge_rate,FALSE,high,-5,-0.0515368118482389,-0.00138277655311285,0.0494606383988895,0.0308109458053118,-0.0115981279690011
exact2,pc_score,merge_rate,FALSE,high,-4,-0.0486109518890211,0.00157578013632294,0.04637759743007,0.00756835467816389,0.0409882252812603
exact2,pc_score,merge_rate,FALSE,high,-3,-0.0484530961077275,-0.00227763382105872,0.0529497918442764,0.0217617288270813,-0.00679367861157221
exact2,pc_score,merge_rate,FALSE,high,-2,-0.049112722535025,-0.00192660266387558,0.0490481263927087,0.012670356591903,-0.00500556307583946
exact2,pc_score,merge_rate,FALSE,high,-1,0,0,0,0,0
exact2,pc_score,merge_rate,FALSE,high,0,-0.0451252949067932,-0.00129592043399338,0.0446473386138205,0.0516650230087987,0.0137866964249879
exact2,pc_score,merge_rate,FALSE,high,1,-0.175594718152659,-0.132189453865087,-0.0845000367989897,-0.132784483735463,-0.0480926652260029
exact2,pc_score,merge_rate,FALSE,high,2,-0.173335416990887,-0.131997588203275,-0.0833264159480807,-0.119478094725069,-0.00698444365876718
exact2,pc_score,merge_rate,FALSE,high,3,-0.177952747885923,-0.133145801444501,-0.0797986385739662,-0.106189926233359,-0.0120493312862535
exact2,pc_score,merge_rate,FALSE,high,4,-0.178218179935073,-0.132401604294087,-0.0899693556281491,-0.120240869297402,0.0107222481495759
exact2,pc_score,merge_rate,FALSE,high,5,-0.177831242182389,-0.132660625101375,-0.0838968489628596,-0.129705722863153,-0.0630396158571636
exact2,pc_score,merge_rate,FALSE,low,-5,-0.0579043521767713,-0.00191627896235014,0.0559244568606648,0.0309803454695085,0.0443275235479468
exact2,pc_score,merge_rate,FALSE,low,-4,-0.0495088918159676,-0.00234468860487557,0.0504364040544727,0.0271849002692412,-0.0119953519393974
exact2,pc_score,merge_rate,FALSE,low,-3,-0.0449388241420211,9.21505776715829e-05,0.0485149564360042,0.0242724800704162,-0.00733382549826015
exact2,pc_score,merge_rate,FALSE,low,-2,-0.0467049823881709,-0.000982310111193141,0.0488062879107889,0.0533758524087784,0.0383688393715351
exact2,pc_score,merge_rate,FALSE,low,-1,0,0,0,0,0
exact2,pc_score,merge_rate,FALSE,low,0,-0.0457670731303469,0.000564686900262997,0.0535697636749536,0.0343267593440429,0.0408258804777763
exact2,pc_score,merge_rate,FALSE,low,1,-0.198662772764225,-0.156210754879758,-0.114380715880857,-0.128307749566082,-0.0365666712698673
exact2,pc_score,merge_rate,FALSE,low,2,-0.201458304680357,-0.158421396105293,-0.114362667953879,-0.149827285747597,-0.0096690234312617
exact2,pc_score,merge_rate,FALSE,low,3,-0.201238158782645,-0.156721238911089,-0.111074574300623,-0.160174318374835,-0.0114762099254454
exact2,pc_score,merge_rate,FALSE,low,4,-0.200286043373209,-0.156152349018247,-0.107693044471013,-0.151541699248957,0.0707270672185841
exact2,pc_score,merge_rate,FALSE,low,5,-0.203992987827071,-0.157261130190554,-0.109183443611074,-0.114412127635619,0.0360162067942952
exact_1_2,pc_score,merge_rate,FALSE,high,-5,-0.0447184737506009,-0.00118905036914556,0.0462528652282398,-0.00260438671237973,0.0181985990577295
exact_1_2,pc_score,merge_rate,FALSE,high,-4,-0.0455261006306865,-0.000820104460540711,0.0445144819029586,-0.0056726637234618,0.0544181721789963
exact_1_2,pc_score,merge_rate,FALSE,high,-3,-0.0437124868184043,-0.000761937618517562,0.0473575704211805,0.0218496616254306,0.0113128072805974
exact_1_2,pc_score,merge_rate,FALSE,high,-2,-0.044964771215263,-0.000931449524698158,0.0413468349615708,0.00521611292929497,0.0311627878476436
exact_1_2,pc_score,merge_rate,FALSE,high,-1,0,0,0,0,0
exact_1_2,pc_score,merge_rate,FALSE,high,0,-0.0395349797336979,-0.00203896159672164,0.0414724711239199,0.0390932985912389,0.0186187764337253
exact_1_2,pc_score,merge_rate,FALSE,high,1,-0.248322950397188,-0.202935528266573,-0.152730051874927,-0.214968498880432,-0.0518511660862303
exact_1_2,pc_score,merge_rate,FALSE,high,2,-0.246275332010014,-0.20145659958483,-0.157477507629499,-0.18822030542665,-0.0452859351719745
exact_1_2,pc_score,merge_rate,FALSE,high,3,-0.244914736594614,-0.202721985677921,-0.155543011650073,-0.195866970687662,-0.0400499536619124
exact_1_2,pc_score,merge_rate,FALSE,high,4,-0.24728058579736,-0.202668940929504,-0.156394782669937,-0.18488565748892,0.0128593674290509
exact_1_2,pc_score,merge_rate,FALSE,high,5,-0.244197772423224,-0.202102821328648,-0.160452545396304,-0.207484281660114,-0.0397606583119879
exact_1_2,pc_score,merge_rate,FALSE,low,-5,-0.0471875449271419,-0.000832219033709658,0.0437017291024518,0.0272447370027965,0.0354096971401962
exact_1_2,pc_score,merge_rate,FALSE,low,-4,-0.0426984400466675,-0.000217489347773328,0.0425568377327086,0.0255361760469018,-0.0112520328584578
exact_1_2,pc_score,merge_rate,FALSE,low,-3,-0.0376546089776357,0.000623827174234146,0.0416044188750075,0.00184368294807488,0.00143957701737987
exact_1_2,pc_score,merge_rate,FALSE,low,-2,-0.041078006316553,-0.000353294915941637,0.040605611577443,0.0374870369334633,0.0232219894551754
exact_1_2,pc_score,merge_rate,FALSE,low,-1,0,0,0,0,0
exact_1_2,pc_score,merge_rate,FALSE,low,0,-0.0377501762168266,-0.000531629594336325,0.0445903740794842,0.0253482832660086,-0.00659376853858155
exact_1_2,pc_score,merge_rate,FALSE,low,1,-0.26641462895974,-0.22417237539191,-0.18619153973778,-0.183034015908629,-0.0644735618843955
exact_1_2,pc_score,merge_rate,FALSE,low,2,-0.262187937150034,-0.223925124859376,-0.18719194823076,-0.224689008216659,-0.0791077319849391
exact_1_2,pc_score,merge_rate,FALSE,low,3,-0.261728767473697,-0.224909789111621,-0.186904109751358,-0.22370727322565,-0.0707137155794812
exact_1_2,pc_score,merge_rate,FALSE,low,4,-0.262649055326468,-0.22373275094792,-0.185591851370375,-0.223796877706468,-0.0137292383946073
exact_1_2,pc_score,merge_rate,FALSE,low,5,-0.26725778922983,-0.224946681184173,-0.182135108144649,-0.191833784047539,-0.0385637896003916
exact1,pc_score,review_rate,FALSE,high,-5,-0.0868536353728965,-0.000137632416203519,0.0930915203886991,-0.0468601148718172,-0.059419811592027
exact1,pc_score,review_rate,FALSE,high,-4,-0.0826470322545586,0.00119623337019985,0.0963965477138215,-0.0427223957153805,-0.0756378738176732
exact1,pc_score,review_rate,FALSE,high,-3,-0.0950554389116222,0.00256592286974666,0.0933124675242181,-0.0365255443968262,-0.011257634842041
exact1,pc_score,review_rate,FALSE,high,-2,-0.0953407803672252,0.00318672844830593,0.0877210688651994,0.0281122679977869,-0.0317467560059311
exact1,pc_score,review_rate,FALSE,high,-1,0,0,0,0,0
exact1,pc_score,review_rate,FALSE,high,0,-0.0856209789960417,0.00292126765308218,0.0946799127927991,-0.0256504754100527,-0.0249938816167702
exact1,pc_score,review_rate,FALSE,high,1,-0.327004417056355,-0.22932091860457,-0.130632699429588,-0.246018745417131,-0.222339809307856
exact1,pc_score,review_rate,FALSE,high,2,-0.336683842943281,-0.228115173310177,-0.11679422832007,-0.263327022275329,-0.112400413235438
exact1,pc_score,review_rate,FALSE,high,3,-0.33912664538192,-0.231070522452859,-0.132237349501119,-0.302143707412312,-0.14086394573898
exact1,pc_score,review_rate,FALSE,high,4,-0.341363250981267,-0.226936130789749,-0.132760171335971,-0.276820848265405,-0.120385339283791
exact1,pc_score,review_rate,FALSE,high,5,-0.328510980244017,-0.231737875556766,-0.115994467611882,-0.24420705757243,-0.116519263135613
exact1,pc_score,review_rate,FALSE,low,-5,-0.0917731606903607,-0.00418847866624225,0.0854521417057752,-0.0760230621295268,-0.11923636781964
exact1,pc_score,review_rate,FALSE,low,-4,-0.0911679729564734,0.00282783310566215,0.08136599291224,-0.0192458170130454,-0.0667647581092751
exact1,pc_score,review_rate,FALSE,low,-3,-0.085277940244472,-0.00263832820144697,0.0849608124363707,-0.0379339923085297,-0.0402013688443675
exact1,pc_score,review_rate,FALSE,low,-2,-0.0894813013922942,-0.00525476246448836,0.0773312851499045,-0.0524422289257841,-0.0851567456185737
exact1,pc_score,review_rate,FALSE,low,-1,0,0,0,0,0
exact1,pc_score,review_rate,FALSE,low,0,-0.0843845574375948,-0.00206545404742344,0.0860709389279239,-0.049270768099746,-0.0227112735595999
exact1,pc_score,review_rate,FALSE,low,1,-0.262122681576013,-0.178667629663642,-0.101388463856326,-0.228359552704868,-0.0308643143867378
exact1,pc_score,review_rate,FALSE,low,2,-0.26710285299072,-0.18010408552643,-0.0893313639305474,-0.228280274487875,0.0234787534680759
exact1,pc_score,review_rate,FALSE,low,3,-0.265761382140175,-0.180357592402406,-0.0957801437154311,-0.210013834189512,-0.113361716758056
exact1,pc_score,review_rate,FALSE,low,4,-0.267877325185915,-0.175954564893563,-0.0890686410611126,-0.162332568164287,-0.100664076450043
exact1,pc_score,review_rate,FALSE,low,5,-0.276803502858389,-0.17828094695288,-0.0796114284294853,-0.147333459267345,0.0168424877180708
exact2,pc_score,review_rate,FALSE,high,-5,-0.0577389523888552,-0.000409330144016232,0.0533972673391712,-0.0188439908121207,-0.0176822818751069
exact2,pc_score,review_rate,FALSE,high,-4,-0.0557758355884541,-0.00311419645539862,0.0522692985447315,0.0115408397696878,-0.0245668150919676
exact2,pc_score,review_rate,FALSE,high,-3,-0.0532898550877064,-0.00293870942060831,0.050377152408204,0.0120661228017227,-0.0245531908748047
exact2,pc_score,review_rate,FALSE,high,-2,-0.0519365987130433,-0.00122156392149358,0.0464395893847075,0.0296311695720561,-0.000475330567295021
exact2,pc_score,review_rate,FALSE,high,-1,0,0,0,0,0
exact2,pc_score,review_rate,FALSE,high,0,-0.0493371808954731,-0.00163777270582881,0.049227420358821,0.00497280889948411,-0.0336029195031823
exact2,pc_score,review_rate,FALSE,high,1,-0.165325734297294,-0.117906256223648,-0.0705773646985526,-0.107939026769255,-0.109102981617975
exact2,pc_score,review_rate,FALSE,high,2,-0.170945172122964,-0.116711534946031,-0.0718178049690674,-0.126151071315152,-0.108233121142101
exact2,pc_score,review_rate,FALSE,high,3,-0.17179396909507,-0.118296729803958,-0.0721093734198892,-0.094662795640086,-0.127873097054041
