rolling,category,outcome,normalize,method,covar,split_value,event_time,estimation_type,estimate,sd,ci_low,ci_high,dataset
rolling5_pc_kfold_depth2_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,0,7,observed,-0.333186870337918,0.287797160792932,-0.897269305492064,0.230895564816228,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,0,8,observed,-0.7211975277242,0.227799315914725,-1.16768418691706,-0.27471086853134,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,0,9,observed,-0.214112008565129,0.276604498030004,-0.756256824703936,0.328032807573678,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,0,10,observed,-0.246021427274149,0.540982665118932,-1.30634745090725,0.814304596358957,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,0,11,observed,0.679008090321087,1.21338504832614,-1.69922660439816,3.05724278504033,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,0,12,observed,-0.265757422285309,0.778307471693228,-1.79124006680404,1.25972522223342,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,0,13,observed,0.0945780450480311,0.19207058253867,-0.281880296727762,0.471036386823824,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,-14,observed,-0.0124083369518116,0.451125001002352,-0.896613338916422,0.871796665012799,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,-13,observed,0.00392799982892403,0.447020150656695,-0.872231495458198,0.880087495116046,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,-12,observed,0.125252168213042,0.348083419821834,-0.556991334637752,0.807495671063836,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,-11,observed,0.112062305834403,0.336259260843875,-0.547005845419592,0.771130457088399,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,-10,observed,0.210297164569574,0.288037353612695,-0.354256048511308,0.774850377650455,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,-9,observed,0.53783750915176,0.291672445875157,-0.0338404847635482,1.10951550306707,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,-8,observed,0.103991425009093,0.247180405511257,-0.380482169792971,0.588465019811156,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,-7,observed,-0.348448791446469,0.228548186661121,-0.796403237302266,0.0995056544093281,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,-6,observed,-0.0539932887733895,0.245575812867358,-0.535321881993412,0.427335304446633,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,-5,observed,-0.0600589201981983,0.21261990177242,-0.476793927672141,0.356676087275744,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,-4,observed,-0.274879166638481,0.181430902407403,-0.630483735356991,0.0807254020800299,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,-3,observed,-0.163827035107471,0.187336228852741,-0.531006043658844,0.203351973443903,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,-2,observed,-0.259137271776057,0.175505244246607,-0.603127550499406,0.0848530069472918,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,-1,observed,0,0,0,0,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,0,observed,-0.372721612386879,0.226547506671639,-0.816754725463291,0.0713115006895339,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,1,observed,-0.402129294282525,0.284473443484059,-0.959697243511282,0.155438654946231,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,2,observed,-0.774516065748047,0.204309279666886,-1.17496225389514,-0.37406987760095,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,3,observed,-0.747959985136331,0.155785737371625,-1.05330003038472,-0.442619939887946,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,4,observed,-0.906384477557113,0.152996747838961,-1.20625810332148,-0.60651085179275,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,5,observed,-0.715693942796436,0.22743247532287,-1.16146159442926,-0.269926291163612,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,6,observed,-0.573992643989797,0.201275527778753,-0.968492678436152,-0.179492609543442,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,7,observed,-0.638785025173043,0.190844708985795,-1.0128406547852,-0.264729395560884,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,8,observed,-0.84195567141603,0.214642331871883,-1.26265464188492,-0.421256700947139,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,9,observed,-1.00683227326422,0.261964455646553,-1.52028260633146,-0.493381940196973,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,10,observed,-1.40626974320011,0.25418287371982,-1.90446817569096,-0.908071310709268,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,11,observed,-1.42841097163614,0.268269605750625,-1.95421939890737,-0.902602544364917,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,12,observed,-2.02290339249323,0.187575264237882,-2.39055091039948,-1.65525587458698,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,1,13,observed,-1.91211358096939,0.248243819234507,-2.39867146666902,-1.42555569526975,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,0,-14,observed,0.170509250029397,0.273193674491834,-0.364950351974598,0.705968852033392,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,0,-13,observed,0.31409043782188,0.20939251779106,-0.096318897048597,0.724499772692357,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,0,-12,observed,0.390588180457554,0.169107429169544,0.0591376192852485,0.722038741629859,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,0,-11,observed,0.332360958022946,0.154168505969908,0.0301906863219267,0.634531229723966,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,0,-10,observed,0.403701489985356,0.142388499490401,0.124620030984171,0.682782948986542,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,0,-9,observed,0.348574173880392,0.156050498245803,0.0427151973186182,0.654433150442166,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,0,-8,observed,0.229553032233896,0.158083152632421,-0.0802899469256497,0.539396011393442,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,0,-7,observed,0.312042436963616,0.168470841536796,-0.0181604124485054,0.642245286375737,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,0,-6,observed,0.393904165461867,0.221457861085615,-0.0401532422659386,0.827961573189672,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,0,-5,observed,0.426018072485323,0.129517406380707,0.172163955979137,0.679872188991509,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,0,-4,observed,0.1636350468285,0.139564676631354,-0.109911719368953,0.437181813025954,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,0,-3,observed,0.146717906607756,0.125357033166841,-0.0989818783992533,0.392417691614765,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,0,-2,observed,0.184170569868821,0.124414399769364,-0.059681653679133,0.428022793416775,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,0,-1,observed,0,0,0,0,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,0,0,observed,-0.0761947293890104,0.135283464630298,-0.341350320064395,0.188960861286374,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,0,1,observed,-0.224980371878644,0.103463308782119,-0.427768457091597,-0.0221922866656908,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,0,2,observed,-0.216061889296498,0.108876454220899,-0.429459739569461,-0.00266403902353529,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,0,3,observed,-0.225859175923113,0.117143642390766,-0.455460715009013,0.00374236316278775,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,0,4,observed,-0.182556008296583,0.140947386762079,-0.458812886350258,0.0937008697570915,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,0,5,observed,-0.0516651467925028,0.155718168687763,-0.356872757420519,0.253542463835513,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,0,6,observed,-0.161834194319174,0.145929283892108,-0.447855590747705,0.124187202109358,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,0,7,observed,-0.0817580668673404,0.193091479669861,-0.460217367020268,0.296701233285587,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,0,8,observed,-0.236129398562968,0.185898545749662,-0.600490548232305,0.12823175110637,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,0,9,observed,0.135171863806329,0.282516249927476,-0.418559986051523,0.688903713664181,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,0,10,observed,0.0731018766596879,0.426811185568451,-0.763448047054475,0.909651800373851,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,0,11,observed,0.133812415277192,0.597549018515772,-1.03738366101372,1.3050084915681,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,0,12,observed,-0.128268647882932,0.901939520709815,-1.89607010847417,1.63953281270831,
rolling5_pc_kfold_depth2_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_kfold_depth2_pc,0,13,observed,-1.89859111594938,0.110853029674402,-2.11586305411121,-1.68131917778755,
rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_pc,1,-14,observed,-2.15613427835189,0.640828346077034,-3.41215783666288,-0.900110720040908,
rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_pc,1,-13,observed,1.05728587717844,0.862608186617094,-0.633426168591065,2.74799792294794,
rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_pc,1,-12,observed,0.0799017037534824,0.442494270867809,-0.787387067147423,0.947190474654388,
rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_pc,1,-11,observed,0.484668208010058,0.570001060724769,-0.632533871010489,1.60187028703061,
rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_pc,1,-10,observed,0.320437664205338,0.500386285536986,-0.660319455447154,1.30119478385783,
rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_pc,1,-9,observed,0.308052742990529,0.523756859031242,-0.718510700710706,1.33461618669176,
rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_pc,1,-8,observed,0.386002847719831,0.305395093650105,-0.212571535834375,0.984577231274036,
rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_pc,1,-7,observed,0.765124134863179,0.341182820074466,0.0964058075172259,1.43384246220913,
rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_pc,1,-6,observed,0.490790917338868,0.249525927479429,0.00172009947918772,0.979861735198548,
rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_pc,1,-5,observed,0.238185256681012,0.152815350687448,-0.0613328306663861,0.53770334402841,
rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_pc,1,-4,observed,0.22493444363596,0.133399991724287,-0.0365295401436422,0.486398427415561,
rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_pc,1,-3,observed,0.0598650073528673,0.132289160867058,-0.199421747946566,0.3191517626523,
rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_pc,1,-2,observed,0.134374515453762,0.12355518868609,-0.107793654370974,0.376542685278499,
rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_pc,1,-1,observed,0,0,0,0,
rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_pc,1,0,observed,0.0122092540287307,0.155419379062317,-0.29241272893341,0.316831236990871,
rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_pc,1,1,observed,-0.646029136769482,0.106274310650418,-0.854326785644301,-0.437731487894663,
rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_pc,1,2,observed,-0.729699135291619,0.135335785620199,-0.994957275107208,-0.46444099547603,
rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_pc,1,3,observed,-0.621289235268317,0.179340056584324,-0.972795746173591,-0.269782724363042,
rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_pc,1,4,observed,-0.755985189243085,0.216250240278486,-1.17983566018892,-0.332134718297254,
rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_pc,1,5,observed,-0.74425305559463,0.20789900649651,-1.15173510832779,-0.33677100286147,
rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_pc,1,6,observed,-0.687284563717016,0.26549348410782,-1.20765179256834,-0.166917334865689,
rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_pc,1,7,observed,-0.565947555717249,0.352544576002628,-1.2569349246824,0.125039813247902,
rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_pc,1,8,observed,-0.987528757640144,0.298019234838021,-1.57164645792266,-0.403411057357623,
rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_pc,1,9,observed,-1.01084444937027,0.25460036725799,-1.50986116919593,-0.51182772954461,
rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_pc,1,10,observed,-0.73614820932792,0.70264449277896,-2.11333141517468,0.641034996518843,
rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_pc,1,11,observed,-0.493478144745065,0.678163314504648,-1.82267824117418,0.835721951684046,
rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_pc,1,12,observed,0.225907261984633,1.39418076154752,-2.5066870306485,2.95850155461776,
rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_pc,1,13,observed,-0.431633417237898,0.192415523710151,-0.808767843709794,-0.0544989907660019,
rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_pc,0,-14,observed,-2.03221384491262,1.81771485496826,-5.5949349606504,1.53050727082517,
rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_pc,0,-13,observed,-1.35582644863632,1.01184871927128,-3.33904993840804,0.627397041135396,
rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_pc,0,-12,observed,-1.57710552527511,0.869706337284884,-3.28172994635349,0.127518895803258,
rolling5_pc_depth3_split50_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_pc,0,-11,observed,-0.0125700085047412,1.11277719452167,-2.19361330976722,2.16847329275774,
