,time_period,repo_name,group,treatment_group,time_index,treatment,pr_opener,commits,issue_number,issue_comments
750,2021-01-01,python-gitlab/python-gitlab,Other_Uncooperative,16.0,13.0,0,136.0,312.0,185.0,278.0
751,2021-01-01,python-intelhex/intelhex,Other_Uncooperative,14.0,13.0,0,0.0,0.0,5.0,9.0
752,2021-01-01,python-poetry/poetry,Other_Cooperative,16.0,13.0,0,76.0,103.0,1419.0,1907.0
753,2021-01-01,python-trio/trio,Other_Cooperative,15.0,13.0,0,48.0,116.0,80.0,135.0
754,2021-01-01,python-trio/trustme,Other_Cooperative,14.0,13.0,0,12.0,22.0,7.0,9.0
755,2021-01-01,python-visualization/folium,Other_Uncooperative,14.0,13.0,0,4.0,9.0,102.0,127.0
756,2021-01-01,pyupio/safety,Other_Cooperative,14.0,13.0,0,3.0,13.0,12.0,15.0
757,2021-01-01,robinhood/faust,Other_Cooperative,13.0,13.0,1,0.0,0.0,17.0,20.0
758,2021-01-01,ros-infrastructure/rospkg,Other_Uncooperative,12.0,13.0,1,0.0,5.0,0.0,0.0
759,2021-01-01,rq/django-rq,Other_Cooperative,14.0,13.0,0,10.0,19.0,12.0,14.0
760,2021-01-01,saxix/django-admin-extra-urls,Other_Uncooperative,16.0,13.0,0,4.0,7.0,0.0,0.0
761,2021-01-01,signalfx/signalfx-python,Other_Uncooperative,13.0,13.0,1,0.0,1.0,1.0,1.0
762,2021-01-01,smartystreets/smartystreets-python-sdk,Other_Cooperative,16.0,13.0,0,3.0,5.0,2.0,2.0
763,2021-01-01,snakemake/snakemake,Other_Cooperative,16.0,13.0,0,77.0,263.0,199.0,335.0
764,2021-01-01,spyder-ide/spyder-terminal,Other_Uncooperative,16.0,13.0,0,5.0,11.0,15.0,21.0
765,2021-01-01,sqreen/PyMiniRacer,Other_Uncooperative,14.0,13.0,0,0.0,0.0,7.0,9.0
766,2021-01-01,statsmodels/statsmodels,Other_Cooperative,11.0,13.0,1,53.0,133.0,242.0,552.0
767,2021-01-01,stefanfoulis/django-phonenumber-field,Other_Uncooperative,13.0,13.0,1,30.0,65.0,16.0,20.0
768,2021-01-01,tj-django/django-view-breadcrumbs,Other_Uncooperative,16.0,13.0,0,83.0,340.0,3.0,4.0
769,2021-01-01,tmux-python/libtmux,Other_Uncooperative,10.0,13.0,1,6.0,34.0,0.0,0.0
770,2021-01-01,trek10inc/awsume,Other_Uncooperative,14.0,13.0,0,0.0,1.0,14.0,15.0
771,2021-01-01,tsifrer/python-twitch-client,Other_Uncooperative,14.0,13.0,0,0.0,0.0,1.0,1.0
772,2021-01-01,twilio/twilio-python,Other_Uncooperative,13.0,13.0,1,2.0,38.0,12.0,15.0
773,2021-01-01,uktrade/directory-api-client,Other_Cooperative,15.0,13.0,0,4.0,13.0,0.0,0.0
774,2021-01-01,ultrabug/py3status,Other_Cooperative,9.0,13.0,1,7.0,46.0,49.0,86.0
775,2021-01-01,vega/ipyvega,Other_Cooperative,14.0,13.0,0,12.0,35.0,6.0,14.0
776,2021-01-01,webrecorder/pywb,Other_Cooperative,11.0,13.0,1,19.0,45.0,7.0,11.0
777,2021-01-01,wemake-services/wemake-python-styleguide,Other_Cooperative,15.0,13.0,0,24.0,117.0,130.0,201.0
778,2021-01-01,wildfish/django-star-ratings,Other_Uncooperative,12.0,13.0,1,1.0,1.0,2.0,2.0
779,2021-01-01,ypcrts/fqdn,Other_Uncooperative,14.0,13.0,0,1.0,2.0,0.0,0.0
780,2021-07-01,Azure/azure-uamqp-python,Other_Uncooperative,16.0,14.0,0,13.0,33.0,14.0,18.0
781,2021-07-01,CartoDB/carto-python,Other_Cooperative,12.0,14.0,1,0.0,0.0,0.0,0.0
782,2021-07-01,City-of-Helsinki/django-helusers,Other_Uncooperative,12.0,14.0,1,0.0,0.0,0.0,0.0
783,2021-07-01,ClearcodeHQ/mirakuru,Other_Cooperative,14.0,14.0,1,40.0,87.0,1.0,1.0
784,2021-07-01,ClearcodeHQ/pytest-postgresql,Other_Cooperative,14.0,14.0,1,61.0,138.0,13.0,20.0
785,2021-07-01,ClearcodeHQ/pytest-redis,Other_Cooperative,14.0,14.0,1,21.0,52.0,3.0,3.0
786,2021-07-01,Cog-Creators/Red-DiscordBot,Other_Uncooperative,13.0,14.0,1,100.0,254.0,72.0,93.0
787,2021-07-01,Cornices/cornice,Other_Cooperative,16.0,14.0,0,2.0,3.0,1.0,2.0
788,2021-07-01,EpistasisLab/tpot,Other_Cooperative,14.0,14.0,1,1.0,1.0,18.0,25.0
789,2021-07-01,Hipo/drf-extra-fields,Other_Cooperative,14.0,14.0,1,1.0,4.0,2.0,2.0
790,2021-07-01,HypothesisWorks/hypothesis,Other_Uncooperative,13.0,14.0,1,77.0,341.0,104.0,195.0
791,2021-07-01,MIT-LCP/wfdb-python,Other_Uncooperative,14.0,14.0,1,1.0,9.0,4.0,6.0
792,2021-07-01,MLBazaar/MLBlocks,Other_Uncooperative,14.0,14.0,1,0.0,2.0,0.0,0.0
793,2021-07-01,MycroftAI/adapt,Other_Uncooperative,15.0,14.0,0,18.0,34.0,11.0,12.0
794,2021-07-01,RLBot/RLBot,Other_Cooperative,16.0,14.0,0,5.0,11.0,9.0,14.0
795,2021-07-01,Sung-Huan/ANNOgesic,Other_Uncooperative,13.0,14.0,1,0.0,6.0,1.0,1.0
796,2021-07-01,WoLpH/python-utils,Other_Cooperative,16.0,14.0,0,1.0,1.0,7.0,19.0
797,2021-07-01,Z3Prover/z3,Other_Uncooperative,14.0,14.0,1,43.0,951.0,272.0,565.0
798,2021-07-01,aio-libs/aiorwlock,Other_Cooperative,14.0,14.0,1,20.0,50.0,0.0,0.0
799,2021-07-01,aio-libs/yarl,Other_Cooperative,13.0,14.0,1,36.0,83.0,14.0,18.0
800,2021-07-01,aiogram/aiogram,Other_Cooperative,13.0,14.0,1,59.0,69.0,34.0,46.0
801,2021-07-01,aiven/aiven-client,Other_Uncooperative,12.0,14.0,1,10.0,27.0,4.0,7.0
802,2021-07-01,alex-sherman/deco,Other_Cooperative,15.0,14.0,0,2.0,3.0,0.0,0.0
803,2021-07-01,angr/archinfo,Other_Cooperative,16.0,14.0,0,2.0,6.0,0.0,0.0
804,2021-07-01,ansible/ansible-runner,Other_Uncooperative,15.0,14.0,0,81.0,174.0,57.0,78.0
805,2021-07-01,arrow-py/arrow,Other_Cooperative,16.0,14.0,0,39.0,91.0,52.0,72.0
806,2021-07-01,astropy/regions,Other_Cooperative,11.0,14.0,1,27.0,71.0,15.0,15.0
807,2021-07-01,avast/yaramod,Other_Uncooperative,16.0,14.0,0,9.0,28.0,1.0,1.0
808,2021-07-01,aws/aws-encryption-sdk-python,Other_Uncooperative,15.0,14.0,0,17.0,32.0,3.0,4.0
809,2021-07-01,awslabs/aws-config-rdk,Other_Uncooperative,11.0,14.0,1,4.0,7.0,0.0,0.0
810,2021-07-01,beeware/toga,Other_Cooperative,15.0,14.0,0,31.0,85.0,33.0,48.0
811,2021-07-01,biolink/ontobio,Other_Uncooperative,14.0,14.0,1,10.0,54.0,14.0,18.0
812,2021-07-01,bitcraze/crazyflie-lib-python,Other_Cooperative,16.0,14.0,0,6.0,21.0,16.0,23.0
813,2021-07-01,box/box-python-sdk,Other_Uncooperative,14.0,14.0,1,8.0,32.0,9.0,20.0
814,2021-07-01,brainix/pottery,Other_Uncooperative,16.0,14.0,0,0.0,0.0,11.0,14.0
815,2021-07-01,browniebroke/deezer-python,Other_Uncooperative,16.0,14.0,0,8.0,65.0,27.0,36.0
816,2021-07-01,camptocamp/tilecloud-chain,Other_Uncooperative,14.0,14.0,1,94.0,224.0,1.0,1.0
817,2021-07-01,codalab/codalab-worksheets,Other_Cooperative,16.0,14.0,0,59.0,153.0,129.0,248.0
818,2021-07-01,conan-io/conan-package-tools,Other_Cooperative,11.0,14.0,1,3.0,9.0,8.0,21.0
819,2021-07-01,crate/crash,Other_Cooperative,14.0,14.0,1,1.0,2.0,0.0,0.0
820,2021-07-01,crate/crate-docs-theme,Other_Cooperative,14.0,14.0,1,6.0,22.0,2.0,2.0
821,2021-07-01,cyface/django-termsandconditions,Other_Uncooperative,12.0,14.0,1,2.0,5.0,0.0,0.0
822,2021-07-01,data61/anonlink,Other_Cooperative,14.0,14.0,1,2.0,7.0,5.0,5.0
823,2021-07-01,data61/clkhash,Other_Cooperative,14.0,14.0,1,1.0,10.0,4.0,4.0
824,2021-07-01,databricks/databricks-cli,Other_Cooperative,16.0,14.0,0,7.0,17.0,11.0,16.0
825,2021-07-01,debops/debops,Other_Cooperative,13.0,14.0,1,94.0,590.0,64.0,82.0
826,2021-07-01,descarteslabs/descarteslabs-python,Other_Cooperative,14.0,14.0,1,2.0,56.0,0.0,0.0
827,2021-07-01,dulwich/dulwich,Other_Cooperative,16.0,14.0,0,11.0,12.0,16.0,24.0
828,2021-07-01,ecmwf/cfgrib,Other_Uncooperative,16.0,14.0,0,1.0,1.0,41.0,66.0
829,2021-07-01,emc-openstack/storops,Other_Cooperative,13.0,14.0,1,1.0,2.0,2.0,2.0
830,2021-07-01,encode/django-rest-framework,Other_Uncooperative,13.0,14.0,1,20.0,54.0,41.0,46.0
831,2021-07-01,ethereum/eth-tester,Other_Cooperative,13.0,14.0,1,8.0,25.0,4.0,4.0
832,2021-07-01,facebook/watchman,Other_Uncooperative,13.0,14.0,1,1.0,187.0,11.0,27.0
833,2021-07-01,fastai/fastai,Other_Uncooperative,11.0,14.0,1,17.0,70.0,22.0,25.0
834,2021-07-01,faucetsdn/beka,Other_Uncooperative,16.0,14.0,0,10.0,47.0,0.0,0.0
835,2021-07-01,faucetsdn/chewie,Other_Uncooperative,16.0,14.0,0,13.0,60.0,1.0,1.0
836,2021-07-01,finos/perspective,Other_Cooperative,15.0,14.0,0,100.0,256.0,82.0,121.0
837,2021-07-01,getlogbook/logbook,Other_Cooperative,11.0,14.0,1,0.0,0.0,0.0,0.0
838,2021-07-01,googleapis/python-bigquery,Other_Cooperative,15.0,14.0,0,100.0,169.0,142.0,273.0
839,2021-07-01,googleapis/python-datastore,Other_Uncooperative,15.0,14.0,0,27.0,60.0,11.0,12.0
840,2021-07-01,googleapis/python-speech,Other_Uncooperative,14.0,14.0,1,51.0,107.0,6.0,11.0
841,2021-07-01,googleapis/python-storage,Other_Uncooperative,15.0,14.0,0,61.0,147.0,63.0,89.0
842,2021-07-01,hardbyte/python-can,Other_Uncooperative,13.0,14.0,1,16.0,85.0,48.0,74.0
843,2021-07-01,holgern/beem,Other_Uncooperative,14.0,14.0,1,0.0,0.0,2.0,2.0
844,2021-07-01,hylang/hy,Other_Cooperative,16.0,14.0,0,33.0,156.0,60.0,97.0
845,2021-07-01,ibmdb/python-ibmdbsa,Other_Cooperative,11.0,14.0,1,0.0,0.0,1.0,1.0
846,2021-07-01,inveniosoftware/invenio-communities,Other_Cooperative,14.0,14.0,1,20.0,41.0,0.0,0.0
847,2021-07-01,jazzband/django-axes,Other_Uncooperative,14.0,14.0,1,30.0,70.0,12.0,18.0
848,2021-07-01,joke2k/faker,Other_Cooperative,13.0,14.0,1,9.0,78.0,46.0,63.0
849,2021-07-01,jupyter/nbgrader,Other_Cooperative,16.0,14.0,0,22.0,24.0,33.0,42.0
850,2021-07-01,kbandla/dpkt,Other_Cooperative,15.0,14.0,0,6.0,15.0,20.0,38.0
851,2021-07-01,keras-team/keras-preprocessing,Other_Cooperative,11.0,14.0,1,0.0,0.0,0.0,0.0
852,2021-07-01,marcospereirampj/python-keycloak,Other_Uncooperative,16.0,14.0,0,12.0,14.0,27.0,28.0
853,2021-07-01,marshmallow-code/marshmallow,Other_Uncooperative,14.0,14.0,1,25.0,63.0,58.0,83.0
854,2021-07-01,marshmallow-code/webargs,Other_Uncooperative,14.0,14.0,1,32.0,69.0,14.0,20.0
855,2021-07-01,materialsvirtuallab/monty,Other_Uncooperative,14.0,14.0,1,6.0,44.0,0.0,0.0
856,2021-07-01,matrix-org/matrix-python-sdk,Other_Cooperative,10.0,14.0,1,0.0,0.0,1.0,1.0
857,2021-07-01,maxcountryman/flask-login,Other_Uncooperative,14.0,14.0,1,7.0,18.0,4.0,5.0
858,2021-07-01,mayeut/pybase64,Other_Cooperative,13.0,14.0,1,38.0,98.0,2.0,4.0
859,2021-07-01,mikedh/trimesh,Other_Cooperative,12.0,14.0,1,17.0,52.0,71.0,92.0
860,2021-07-01,napalm-automation/napalm,Other_Cooperative,14.0,14.0,1,10.0,27.0,9.0,17.0
861,2021-07-01,niklasf/fishnet,Other_Uncooperative,15.0,14.0,0,13.0,15.0,8.0,9.0
862,2021-07-01,nteract/nteract,Other_Cooperative,16.0,14.0,0,9.0,33.0,20.0,23.0
863,2021-07-01,okpy/ok-client,Other_Uncooperative,13.0,14.0,1,4.0,9.0,0.0,0.0
864,2021-07-01,online-judge-tools/oj,Other_Uncooperative,15.0,14.0,0,1.0,1.0,3.0,3.0
865,2021-07-01,openshift/openshift-restclient-python,Other_Cooperative,12.0,14.0,1,3.0,4.0,14.0,22.0
866,2021-07-01,opentracing/opentracing-python,Other_Cooperative,10.0,14.0,1,0.0,0.0,1.0,1.0
867,2021-07-01,pallets/click,Other_Uncooperative,14.0,14.0,1,35.0,97.0,91.0,118.0
868,2021-07-01,pallets/flask,Other_Uncooperative,14.0,14.0,1,37.0,105.0,71.0,92.0
869,2021-07-01,pallets/itsdangerous,Other_Uncooperative,14.0,14.0,1,15.0,32.0,3.0,4.0
870,2021-07-01,pallets/jinja,Other_Uncooperative,14.0,14.0,1,28.0,79.0,28.0,43.0
871,2021-07-01,pallets/markupsafe,Other_Uncooperative,14.0,14.0,1,14.0,39.0,7.0,9.0
872,2021-07-01,pbs/pycaption,Other_Uncooperative,16.0,14.0,0,11.0,21.0,1.0,1.0
873,2021-07-01,plone/archetypes.multilingual,Other_Cooperative,11.0,14.0,1,0.0,0.0,0.0,0.0
874,2021-07-01,postlund/pyatv,Other_Cooperative,14.0,14.0,1,162.0,502.0,245.0,760.0
875,2021-07-01,pyca/pynacl,Other_Cooperative,10.0,14.0,1,5.0,11.0,11.0,15.0
876,2021-07-01,pyproj4/pyproj,Other_Uncooperative,13.0,14.0,1,54.0,236.0,40.0,98.0
877,2021-07-01,python-gitlab/python-gitlab,Other_Uncooperative,16.0,14.0,0,86.0,208.0,134.0,217.0
878,2021-07-01,python-intelhex/intelhex,Other_Uncooperative,14.0,14.0,1,0.0,0.0,1.0,1.0
879,2021-07-01,python-poetry/poetry,Other_Cooperative,16.0,14.0,0,118.0,334.0,1537.0,1976.0
880,2021-07-01,python-trio/trio,Other_Cooperative,15.0,14.0,0,43.0,93.0,53.0,92.0
881,2021-07-01,python-trio/trustme,Other_Cooperative,14.0,14.0,1,39.0,92.0,11.0,11.0
882,2021-07-01,python-visualization/folium,Other_Uncooperative,14.0,14.0,1,12.0,29.0,19.0,26.0
883,2021-07-01,pyupio/safety,Other_Cooperative,14.0,14.0,1,0.0,0.0,9.0,11.0
884,2021-07-01,robinhood/faust,Other_Cooperative,13.0,14.0,1,0.0,0.0,24.0,25.0
885,2021-07-01,ros-infrastructure/rospkg,Other_Uncooperative,12.0,14.0,1,3.0,11.0,2.0,2.0
886,2021-07-01,rq/django-rq,Other_Cooperative,14.0,14.0,1,5.0,12.0,12.0,14.0
887,2021-07-01,saxix/django-admin-extra-urls,Other_Uncooperative,16.0,14.0,0,4.0,9.0,1.0,1.0
888,2021-07-01,signalfx/signalfx-python,Other_Uncooperative,13.0,14.0,1,1.0,1.0,1.0,1.0
889,2021-07-01,snakemake/snakemake,Other_Cooperative,16.0,14.0,0,71.0,208.0,210.0,305.0
890,2021-07-01,sphinx-contrib/openapi,Other_Cooperative,13.0,14.0,1,0.0,0.0,1.0,1.0
891,2021-07-01,spyder-ide/spyder-terminal,Other_Uncooperative,16.0,14.0,0,4.0,10.0,13.0,19.0
892,2021-07-01,sqreen/PyMiniRacer,Other_Uncooperative,14.0,14.0,1,0.0,0.0,0.0,0.0
893,2021-07-01,statsmodels/statsmodels,Other_Cooperative,11.0,14.0,1,161.0,347.0,313.0,680.0
894,2021-07-01,stefanfoulis/django-phonenumber-field,Other_Uncooperative,13.0,14.0,1,7.0,16.0,6.0,8.0
895,2021-07-01,tj-django/django-view-breadcrumbs,Other_Uncooperative,16.0,14.0,0,88.0,269.0,4.0,5.0
896,2021-07-01,tmux-python/libtmux,Other_Uncooperative,10.0,14.0,1,3.0,14.0,1.0,2.0
897,2021-07-01,trek10inc/awsume,Other_Uncooperative,14.0,14.0,1,2.0,2.0,1.0,1.0
898,2021-07-01,twilio/twilio-python,Other_Uncooperative,13.0,14.0,1,1.0,31.0,4.0,4.0
899,2021-07-01,uktrade/directory-api-client,Other_Cooperative,15.0,14.0,0,6.0,11.0,0.0,0.0
900,2021-07-01,vega/ipyvega,Other_Cooperative,14.0,14.0,1,29.0,58.0,3.0,8.0
901,2021-07-01,webrecorder/pywb,Other_Cooperative,11.0,14.0,1,12.0,36.0,16.0,20.0
902,2021-07-01,wemake-services/wemake-python-styleguide,Other_Cooperative,15.0,14.0,0,128.0,319.0,97.0,153.0
903,2021-07-01,wildfish/django-star-ratings,Other_Uncooperative,12.0,14.0,1,2.0,5.0,2.0,3.0
904,2022-01-01,Azure/azure-uamqp-python,Other_Uncooperative,16.0,15.0,0,7.0,10.0,11.0,11.0
905,2022-01-01,City-of-Helsinki/django-helusers,Other_Uncooperative,12.0,15.0,1,0.0,0.0,0.0,0.0
906,2022-01-01,ClearcodeHQ/mirakuru,Other_Cooperative,14.0,15.0,1,44.0,89.0,0.0,0.0
907,2022-01-01,ClearcodeHQ/pytest-postgresql,Other_Cooperative,14.0,15.0,1,69.0,149.0,9.0,15.0
908,2022-01-01,ClearcodeHQ/pytest-redis,Other_Cooperative,14.0,15.0,1,32.0,65.0,3.0,4.0
909,2022-01-01,Cog-Creators/Red-DiscordBot,Other_Uncooperative,13.0,15.0,1,99.0,231.0,43.0,54.0
910,2022-01-01,Cornices/cornice,Other_Cooperative,16.0,15.0,0,2.0,3.0,1.0,1.0
911,2022-01-01,EpistasisLab/tpot,Other_Cooperative,14.0,15.0,1,1.0,1.0,4.0,5.0
912,2022-01-01,Hipo/drf-extra-fields,Other_Cooperative,14.0,15.0,1,9.0,16.0,4.0,4.0
913,2022-01-01,HypothesisWorks/hypothesis,Other_Uncooperative,13.0,15.0,1,77.0,332.0,98.0,193.0
914,2022-01-01,MIT-LCP/wfdb-python,Other_Uncooperative,14.0,15.0,1,1.0,12.0,6.0,9.0
915,2022-01-01,MisterWil/abodepy,Other_Cooperative,13.0,15.0,1,0.0,0.0,1.0,1.0
916,2022-01-01,MycroftAI/adapt,Other_Uncooperative,15.0,15.0,1,0.0,0.0,0.0,0.0
917,2022-01-01,RLBot/RLBot,Other_Cooperative,16.0,15.0,0,6.0,17.0,9.0,11.0
918,2022-01-01,Sung-Huan/ANNOgesic,Other_Uncooperative,13.0,15.0,1,0.0,1.0,3.0,7.0
919,2022-01-01,WoLpH/python-utils,Other_Cooperative,16.0,15.0,0,2.0,2.0,5.0,11.0
920,2022-01-01,Z3Prover/z3,Other_Uncooperative,14.0,15.0,1,20.0,684.0,239.0,445.0
921,2022-01-01,aio-libs/aiorwlock,Other_Cooperative,14.0,15.0,1,28.0,65.0,0.0,0.0
922,2022-01-01,aio-libs/yarl,Other_Cooperative,13.0,15.0,1,30.0,76.0,14.0,20.0
923,2022-01-01,aiogram/aiogram,Other_Cooperative,13.0,15.0,1,39.0,42.0,46.0,54.0
924,2022-01-01,aiven/aiven-client,Other_Uncooperative,12.0,15.0,1,13.0,21.0,4.0,6.0
925,2022-01-01,alex-sherman/deco,Other_Cooperative,15.0,15.0,1,0.0,0.0,1.0,1.0
926,2022-01-01,angr/archinfo,Other_Cooperative,16.0,15.0,0,8.0,37.0,11.0,14.0
927,2022-01-01,ansible/ansible-runner,Other_Uncooperative,15.0,15.0,1,44.0,87.0,55.0,80.0
928,2022-01-01,arrow-py/arrow,Other_Cooperative,16.0,15.0,0,9.0,25.0,33.0,37.0
929,2022-01-01,astropy/regions,Other_Cooperative,11.0,15.0,1,35.0,166.0,25.0,54.0
930,2022-01-01,avast/yaramod,Other_Uncooperative,16.0,15.0,0,10.0,43.0,1.0,1.0
931,2022-01-01,aws/aws-encryption-sdk-python,Other_Uncooperative,15.0,15.0,1,28.0,64.0,4.0,8.0
932,2022-01-01,awslabs/aws-config-rdk,Other_Uncooperative,11.0,15.0,1,1.0,3.0,2.0,3.0
933,2022-01-01,beeware/toga,Other_Cooperative,15.0,15.0,1,47.0,125.0,83.0,104.0
934,2022-01-01,biolink/ontobio,Other_Uncooperative,14.0,15.0,1,9.0,30.0,7.0,9.0
935,2022-01-01,bitcraze/crazyflie-lib-python,Other_Cooperative,16.0,15.0,0,28.0,89.0,16.0,22.0
936,2022-01-01,box/box-python-sdk,Other_Uncooperative,14.0,15.0,1,5.0,11.0,9.0,10.0
937,2022-01-01,brainix/pottery,Other_Uncooperative,16.0,15.0,0,1.0,1.0,3.0,3.0
938,2022-01-01,browniebroke/deezer-python,Other_Uncooperative,16.0,15.0,0,50.0,167.0,6.0,7.0
939,2022-01-01,camptocamp/tilecloud-chain,Other_Uncooperative,14.0,15.0,1,167.0,417.0,0.0,0.0
940,2022-01-01,codalab/codalab-worksheets,Other_Cooperative,16.0,15.0,0,64.0,177.0,126.0,215.0
941,2022-01-01,conan-io/conan-package-tools,Other_Cooperative,11.0,15.0,1,1.0,4.0,3.0,4.0
942,2022-01-01,crate/crash,Other_Cooperative,14.0,15.0,1,5.0,23.0,2.0,2.0
943,2022-01-01,crate/crate-docs-theme,Other_Cooperative,14.0,15.0,1,17.0,81.0,12.0,28.0
944,2022-01-01,cyface/django-termsandconditions,Other_Uncooperative,12.0,15.0,1,0.0,6.0,0.0,0.0
945,2022-01-01,data61/anonlink,Other_Cooperative,14.0,15.0,1,10.0,24.0,1.0,1.0
946,2022-01-01,data61/clkhash,Other_Cooperative,14.0,15.0,1,19.0,58.0,0.0,0.0
947,2022-01-01,databricks/databricks-cli,Other_Cooperative,16.0,15.0,0,38.0,84.0,74.0,85.0
948,2022-01-01,debops/debops,Other_Cooperative,13.0,15.0,1,68.0,536.0,39.0,58.0
949,2022-01-01,descarteslabs/descarteslabs-python,Other_Cooperative,14.0,15.0,1,0.0,30.0,0.0,0.0
950,2022-01-01,dulwich/dulwich,Other_Cooperative,16.0,15.0,0,2.0,13.0,8.0,13.0
951,2022-01-01,ecmwf/cfgrib,Other_Uncooperative,16.0,15.0,0,6.0,16.0,44.0,72.0
952,2022-01-01,emc-openstack/storops,Other_Cooperative,13.0,15.0,1,8.0,17.0,16.0,20.0
953,2022-01-01,encode/django-rest-framework,Other_Uncooperative,13.0,15.0,1,21.0,49.0,32.0,36.0
954,2022-01-01,ethereum/eth-tester,Other_Cooperative,13.0,15.0,1,4.0,11.0,1.0,2.0
955,2022-01-01,facebook/watchman,Other_Uncooperative,13.0,15.0,1,1.0,261.0,31.0,41.0
956,2022-01-01,fastai/fastai,Other_Uncooperative,11.0,15.0,1,46.0,164.0,47.0,56.0
957,2022-01-01,faucetsdn/beka,Other_Uncooperative,16.0,15.0,0,6.0,47.0,0.0,0.0
958,2022-01-01,faucetsdn/chewie,Other_Uncooperative,16.0,15.0,0,9.0,65.0,1.0,1.0
959,2022-01-01,finos/perspective,Other_Cooperative,15.0,15.0,1,77.0,206.0,39.0,71.0
960,2022-01-01,fugue/credstash,Other_Uncooperative,12.0,15.0,1,0.0,0.0,0.0,0.0
961,2022-01-01,googleapis/python-bigquery,Other_Cooperative,15.0,15.0,1,56.0,127.0,39.0,59.0
962,2022-01-01,googleapis/python-datastore,Other_Uncooperative,15.0,15.0,1,33.0,82.0,0.0,0.0
963,2022-01-01,googleapis/python-speech,Other_Uncooperative,14.0,15.0,1,53.0,126.0,17.0,44.0
964,2022-01-01,googleapis/python-storage,Other_Uncooperative,15.0,15.0,1,69.0,146.0,46.0,81.0
965,2022-01-01,hardbyte/python-can,Other_Uncooperative,13.0,15.0,1,40.0,84.0,93.0,153.0
966,2022-01-01,hylang/hy,Other_Cooperative,16.0,15.0,0,49.0,158.0,97.0,220.0
967,2022-01-01,ibmdb/python-ibmdbsa,Other_Cooperative,11.0,15.0,1,0.0,0.0,1.0,2.0
968,2022-01-01,inveniosoftware/invenio-communities,Other_Cooperative,14.0,15.0,1,56.0,173.0,23.0,27.0
969,2022-01-01,jazzband/django-axes,Other_Uncooperative,14.0,15.0,1,42.0,101.0,11.0,15.0
970,2022-01-01,joke2k/faker,Other_Cooperative,13.0,15.0,1,7.0,91.0,33.0,44.0
971,2022-01-01,jupyter/nbgrader,Other_Cooperative,16.0,15.0,0,30.0,92.0,77.0,127.0
972,2022-01-01,kbandla/dpkt,Other_Cooperative,15.0,15.0,1,1.0,3.0,4.0,9.0
973,2022-01-01,keras-team/keras-preprocessing,Other_Cooperative,11.0,15.0,1,0.0,3.0,0.0,0.0
974,2022-01-01,marcospereirampj/python-keycloak,Other_Uncooperative,16.0,15.0,0,16.0,70.0,74.0,81.0
975,2022-01-01,marshmallow-code/marshmallow,Other_Uncooperative,14.0,15.0,1,23.0,68.0,40.0,57.0
976,2022-01-01,marshmallow-code/webargs,Other_Uncooperative,14.0,15.0,1,40.0,96.0,23.0,38.0
977,2022-01-01,materialsvirtuallab/monty,Other_Uncooperative,14.0,15.0,1,9.0,84.0,3.0,3.0
978,2022-01-01,maxcountryman/flask-login,Other_Uncooperative,14.0,15.0,1,12.0,37.0,14.0,23.0
979,2022-01-01,mayeut/pybase64,Other_Cooperative,13.0,15.0,1,26.0,77.0,6.0,6.0
980,2022-01-01,mikedh/trimesh,Other_Cooperative,12.0,15.0,1,27.0,72.0,59.0,86.0
981,2022-01-01,napalm-automation/napalm,Other_Cooperative,14.0,15.0,1,24.0,74.0,27.0,38.0
982,2022-01-01,niklasf/fishnet,Other_Uncooperative,15.0,15.0,1,1.0,2.0,1.0,4.0
983,2022-01-01,nteract/nteract,Other_Cooperative,16.0,15.0,0,24.0,37.0,105.0,110.0
984,2022-01-01,okpy/ok-client,Other_Uncooperative,13.0,15.0,1,0.0,0.0,0.0,0.0
985,2022-01-01,openshift/openshift-restclient-python,Other_Cooperative,12.0,15.0,1,1.0,2.0,8.0,16.0
986,2022-01-01,pallets/click,Other_Uncooperative,14.0,15.0,1,18.0,90.0,89.0,127.0
987,2022-01-01,pallets/flask,Other_Uncooperative,14.0,15.0,1,35.0,87.0,126.0,172.0
988,2022-01-01,pallets/itsdangerous,Other_Uncooperative,14.0,15.0,1,8.0,42.0,7.0,7.0
989,2022-01-01,pallets/jinja,Other_Uncooperative,14.0,15.0,1,17.0,71.0,68.0,99.0
990,2022-01-01,pallets/markupsafe,Other_Uncooperative,14.0,15.0,1,10.0,48.0,16.0,20.0
991,2022-01-01,pbs/pycaption,Other_Uncooperative,16.0,15.0,0,5.0,12.0,2.0,2.0
992,2022-01-01,plone/archetypes.multilingual,Other_Cooperative,11.0,15.0,1,0.0,0.0,0.0,0.0
993,2022-01-01,postlund/pyatv,Other_Cooperative,14.0,15.0,1,68.0,180.0,82.0,186.0
994,2022-01-01,pyproj4/pyproj,Other_Uncooperative,13.0,15.0,1,32.0,129.0,37.0,80.0
995,2022-01-01,python-gitlab/python-gitlab,Other_Uncooperative,16.0,15.0,0,138.0,392.0,157.0,249.0
996,2022-01-01,python-intelhex/intelhex,Other_Uncooperative,14.0,15.0,1,0.0,0.0,1.0,3.0
997,2022-01-01,python-poetry/poetry,Other_Cooperative,16.0,15.0,0,232.0,468.0,1909.0,2606.0
998,2022-01-01,python-trio/trio,Other_Cooperative,15.0,15.0,1,97.0,265.0,23.0,32.0
