,repo_name,had_common_issue,time_index,treatment_group,pct_coop_comments_bin_2,pr_opener,commits,issue_number,issue_comments,contributors
1266,matrix-org/matrix-python-sdk,False,7,10.0,1.0,3.0,7.0,8.0,13.0,14
1267,matrix-org/matrix-python-sdk,False,8,10.0,1.0,0.0,0.0,4.0,4.0,5
1268,matrix-org/matrix-python-sdk,False,9,10.0,1.0,0.0,0.0,2.0,3.0,8
1269,matrix-org/matrix-python-sdk,False,10,10.0,1.0,2.0,3.0,0.0,0.0,3
1270,matrix-org/matrix-python-sdk,False,12,10.0,1.0,0.0,0.0,1.0,1.0,1
1271,matrix-org/matrix-python-sdk,True,6,10.0,1.0,5.0,29.0,14.0,18.0,9
1272,matrix-org/matrix-python-sdk,True,7,10.0,1.0,26.0,78.0,25.0,44.0,11
1273,matrix-org/matrix-python-sdk,True,8,10.0,1.0,14.0,40.0,34.0,43.0,23
1274,matrix-org/matrix-python-sdk,True,9,10.0,1.0,2.0,5.0,10.0,12.0,9
1275,matrix-org/matrix-python-sdk,True,10,10.0,1.0,2.0,8.0,4.0,5.0,4
1276,maxcountryman/flask-login,False,10,14.0,0.0,3.0,5.0,15.0,24.0,16
1277,maxcountryman/flask-login,False,11,14.0,0.0,8.0,14.0,35.0,56.0,31
1278,maxcountryman/flask-login,False,12,14.0,0.0,2.0,3.0,38.0,50.0,28
1279,maxcountryman/flask-login,False,13,14.0,0.0,1.0,3.0,29.0,40.0,23
1280,maxcountryman/flask-login,False,14,14.0,0.0,4.0,10.0,2.0,2.0,7
1281,maxcountryman/flask-login,False,15,14.0,0.0,12.0,35.0,11.0,18.0,4
1282,maxcountryman/flask-login,False,16,14.0,0.0,5.0,12.0,15.0,19.0,4
1283,maxcountryman/flask-login,False,17,14.0,0.0,0.0,12.0,10.0,13.0,4
1284,maxcountryman/flask-login,True,10,14.0,0.0,0.0,1.0,1.0,1.0,2
1285,maxcountryman/flask-login,True,11,14.0,0.0,6.0,18.0,10.0,13.0,3
1286,maxcountryman/flask-login,True,12,14.0,0.0,6.0,12.0,3.0,3.0,3
1287,maxcountryman/flask-login,True,13,14.0,0.0,6.0,14.0,2.0,3.0,3
1288,maxcountryman/flask-login,True,14,14.0,0.0,1.0,4.0,2.0,3.0,3
1289,maxcountryman/flask-login,True,15,14.0,0.0,0.0,0.0,4.0,6.0,2
1290,maxcountryman/flask-login,True,16,14.0,0.0,0.0,0.0,1.0,1.0,2
1291,maxcountryman/flask-login,True,17,14.0,0.0,0.0,0.0,0.0,0.0,1
1292,mayeut/pybase64,False,12,13.0,1.0,8.0,16.0,2.0,3.0,3
1293,mayeut/pybase64,False,13,13.0,1.0,36.0,78.0,0.0,0.0,1
1294,mayeut/pybase64,False,14,13.0,1.0,36.0,80.0,1.0,1.0,1
1295,mayeut/pybase64,False,15,13.0,1.0,26.0,71.0,3.0,3.0,1
1296,mayeut/pybase64,False,16,13.0,1.0,33.0,76.0,0.0,0.0,1
1297,mayeut/pybase64,True,9,13.0,1.0,7.0,24.0,0.0,0.0,3
1298,mayeut/pybase64,True,10,13.0,1.0,34.0,83.0,1.0,1.0,3
1299,mayeut/pybase64,True,11,13.0,1.0,41.0,84.0,0.0,0.0,3
1300,mayeut/pybase64,True,12,13.0,1.0,40.0,102.0,2.0,5.0,3
1301,mayeut/pybase64,True,13,13.0,1.0,1.0,28.0,1.0,1.0,2
1302,mayeut/pybase64,True,14,13.0,1.0,2.0,18.0,1.0,3.0,2
1303,mayeut/pybase64,True,15,13.0,1.0,0.0,6.0,3.0,3.0,2
1304,mayeut/pybase64,True,16,13.0,1.0,3.0,22.0,0.0,0.0,2
1305,mikedh/trimesh,False,8,12.0,1.0,5.0,6.0,43.0,80.0,39
1306,mikedh/trimesh,False,9,12.0,1.0,20.0,21.0,86.0,144.0,65
1307,mikedh/trimesh,False,10,12.0,1.0,10.0,11.0,118.0,216.0,97
1308,mikedh/trimesh,False,11,12.0,1.0,11.0,14.0,102.0,152.0,93
1309,mikedh/trimesh,False,12,12.0,1.0,5.0,6.0,35.0,70.0,30
1310,mikedh/trimesh,False,13,12.0,1.0,7.0,7.0,14.0,19.0,14
1311,mikedh/trimesh,False,14,12.0,1.0,3.0,7.0,8.0,12.0,9
1312,mikedh/trimesh,False,15,12.0,1.0,11.0,12.0,9.0,15.0,7
1313,mikedh/trimesh,True,8,12.0,1.0,14.0,215.0,67.0,137.0,4
1314,mikedh/trimesh,True,9,12.0,1.0,56.0,278.0,127.0,210.0,6
1315,mikedh/trimesh,True,10,12.0,1.0,44.0,186.0,155.0,251.0,4
1316,mikedh/trimesh,True,11,12.0,1.0,59.0,83.0,111.0,155.0,4
1317,mikedh/trimesh,True,12,12.0,1.0,31.0,66.0,126.0,183.0,1
1318,mikedh/trimesh,True,13,12.0,1.0,21.0,50.0,82.0,104.0,1
1319,mikedh/trimesh,True,14,12.0,1.0,14.0,45.0,63.0,80.0,1
1320,mikedh/trimesh,True,15,12.0,1.0,16.0,60.0,50.0,71.0,2
1321,mitmproxy/mitmproxy,False,2,6.0,0.0,40.0,77.0,157.0,267.0,128
1322,mitmproxy/mitmproxy,False,3,6.0,0.0,141.0,419.0,239.0,386.0,136
1323,mitmproxy/mitmproxy,False,4,6.0,0.0,228.0,629.0,335.0,520.0,156
1324,mitmproxy/mitmproxy,False,5,6.0,0.0,204.0,402.0,316.0,512.0,174
1325,mitmproxy/mitmproxy,False,6,6.0,0.0,50.0,102.0,82.0,121.0,22
1326,mitmproxy/mitmproxy,False,7,6.0,0.0,74.0,213.0,144.0,226.0,23
1327,mitmproxy/mitmproxy,False,8,6.0,0.0,7.0,33.0,40.0,61.0,15
1328,mitmproxy/mitmproxy,False,9,6.0,0.0,3.0,7.0,10.0,17.0,12
1329,mitmproxy/mitmproxy,True,2,6.0,0.0,11.0,175.0,139.0,241.0,2
1330,mitmproxy/mitmproxy,True,3,6.0,0.0,55.0,344.0,163.0,261.0,3
1331,mitmproxy/mitmproxy,True,4,6.0,0.0,127.0,385.0,145.0,215.0,3
1332,mitmproxy/mitmproxy,True,5,6.0,0.0,101.0,274.0,169.0,268.0,4
1333,mitmproxy/mitmproxy,True,6,6.0,0.0,72.0,107.0,120.0,192.0,2
1334,mitmproxy/mitmproxy,True,7,6.0,0.0,31.0,122.0,136.0,232.0,2
1335,mitmproxy/mitmproxy,True,8,6.0,0.0,4.0,28.0,67.0,83.0,2
1336,mitmproxy/mitmproxy,True,9,6.0,0.0,0.0,8.0,21.0,22.0,2
1337,napalm-automation/napalm,False,10,14.0,1.0,22.0,33.0,68.0,114.0,46
1338,napalm-automation/napalm,False,11,14.0,1.0,50.0,67.0,86.0,179.0,64
1339,napalm-automation/napalm,False,12,14.0,1.0,16.0,23.0,44.0,70.0,39
1340,napalm-automation/napalm,False,13,14.0,1.0,17.0,19.0,49.0,105.0,33
1341,napalm-automation/napalm,False,14,14.0,1.0,10.0,12.0,8.0,16.0,10
1342,napalm-automation/napalm,False,15,14.0,1.0,20.0,49.0,19.0,29.0,9
1343,napalm-automation/napalm,False,16,14.0,1.0,12.0,18.0,21.0,25.0,10
1344,napalm-automation/napalm,False,17,14.0,1.0,38.0,67.0,28.0,41.0,9
1345,napalm-automation/napalm,True,10,14.0,1.0,11.0,28.0,17.0,24.0,3
1346,napalm-automation/napalm,True,11,14.0,1.0,35.0,48.0,29.0,47.0,3
1347,napalm-automation/napalm,True,12,14.0,1.0,14.0,28.0,23.0,27.0,4
1348,napalm-automation/napalm,True,13,14.0,1.0,11.0,22.0,17.0,32.0,3
1349,napalm-automation/napalm,True,14,14.0,1.0,0.0,15.0,2.0,2.0,1
1350,napalm-automation/napalm,True,15,14.0,1.0,4.0,26.0,8.0,9.0,1
1351,napalm-automation/napalm,True,16,14.0,1.0,3.0,8.0,5.0,6.0,1
1352,ndexbio/ndex2-client,True,6,9.0,0.0,4.0,64.0,5.0,5.0,3
1353,ndexbio/ndex2-client,True,7,9.0,0.0,3.0,30.0,1.0,1.0,4
1354,ndexbio/ndex2-client,True,8,9.0,0.0,2.0,59.0,15.0,21.0,5
1355,ndexbio/ndex2-client,True,9,9.0,0.0,0.0,123.0,18.0,19.0,1
1356,ndexbio/ndex2-client,True,10,9.0,0.0,1.0,50.0,12.0,14.0,2
1357,ndexbio/ndex2-client,True,11,9.0,0.0,0.0,14.0,10.0,11.0,1
1358,ndexbio/ndex2-client,True,12,9.0,0.0,0.0,12.0,3.0,4.0,1
1359,niklasf/fishnet,False,12,15.0,0.0,0.0,0.0,0.0,0.0,1
1360,niklasf/fishnet,False,14,15.0,0.0,1.0,1.0,2.0,3.0,3
1361,niklasf/fishnet,True,11,15.0,0.0,4.0,88.0,13.0,24.0,10
1362,niklasf/fishnet,True,12,15.0,0.0,5.0,136.0,50.0,90.0,20
1363,niklasf/fishnet,True,13,15.0,0.0,5.0,149.0,35.0,58.0,18
1364,niklasf/fishnet,True,14,15.0,0.0,1.0,65.0,9.0,9.0,9
1365,niklasf/fishnet,True,15,15.0,0.0,1.0,2.0,3.0,9.0,3
1366,nteract/nteract,False,12,16.0,1.0,0.0,0.0,0.0,0.0,3
1367,nteract/nteract,False,13,16.0,1.0,3.0,3.0,4.0,4.0,7
1368,nteract/nteract,False,14,16.0,1.0,2.0,2.0,2.0,2.0,3
1369,nteract/nteract,False,15,16.0,1.0,1.0,1.0,3.0,3.0,4
1370,nteract/nteract,False,16,16.0,1.0,1.0,1.0,0.0,0.0,2
1371,nteract/nteract,False,17,16.0,1.0,1.0,2.0,0.0,0.0,1
1372,nteract/nteract,True,12,16.0,1.0,26.0,66.0,212.0,324.0,69
1373,nteract/nteract,True,13,16.0,1.0,62.0,148.0,92.0,122.0,44
1374,nteract/nteract,True,14,16.0,1.0,13.0,34.0,21.0,25.0,24
1375,nteract/nteract,True,15,16.0,1.0,23.0,55.0,105.0,111.0,15
1376,nteract/nteract,True,16,16.0,1.0,6.0,16.0,5.0,5.0,11
1377,nteract/nteract,True,17,16.0,1.0,4.0,7.0,1.0,1.0,5
1378,numba/llvmlite,False,1,5.0,1.0,0.0,0.0,3.0,3.0,3
1379,numba/llvmlite,False,2,5.0,1.0,0.0,0.0,1.0,1.0,1
1380,numba/llvmlite,False,3,5.0,1.0,0.0,0.0,1.0,2.0,3
1381,numba/llvmlite,False,4,5.0,1.0,2.0,2.0,1.0,2.0,2
1382,numba/llvmlite,False,5,5.0,1.0,2.0,2.0,3.0,4.0,3
1383,numba/llvmlite,True,1,5.0,1.0,18.0,123.0,52.0,79.0,24
1384,numba/llvmlite,True,2,5.0,1.0,23.0,68.0,28.0,54.0,25
1385,numba/llvmlite,True,3,5.0,1.0,51.0,127.0,62.0,102.0,34
1386,numba/llvmlite,True,4,5.0,1.0,33.0,92.0,39.0,71.0,24
1387,numba/llvmlite,True,5,5.0,1.0,29.0,65.0,27.0,54.0,10
1388,numba/llvmlite,True,6,5.0,1.0,21.0,38.0,20.0,32.0,7
1389,numba/llvmlite,True,7,5.0,1.0,14.0,35.0,21.0,36.0,8
1390,numba/llvmlite,True,8,5.0,1.0,23.0,76.0,30.0,46.0,9
1391,okpy/ok-client,False,9,13.0,0.0,0.0,0.0,0.0,0.0,2
1392,okpy/ok-client,False,10,13.0,0.0,0.0,0.0,2.0,4.0,2
1393,okpy/ok-client,False,11,13.0,0.0,0.0,0.0,1.0,1.0,2
1394,okpy/ok-client,False,12,13.0,0.0,0.0,0.0,5.0,7.0,3
1395,okpy/ok-client,False,14,13.0,0.0,4.0,9.0,0.0,0.0,1
1396,okpy/ok-client,False,15,13.0,0.0,0.0,0.0,0.0,0.0,1
1397,okpy/ok-client,True,9,13.0,0.0,5.0,24.0,7.0,13.0,5
1398,okpy/ok-client,True,10,13.0,0.0,26.0,48.0,23.0,29.0,8
1399,okpy/ok-client,True,11,13.0,0.0,31.0,68.0,6.0,6.0,6
1400,okpy/ok-client,True,12,13.0,0.0,21.0,47.0,2.0,2.0,2
1401,online-judge-tools/oj,False,13,15.0,0.0,1.0,1.0,0.0,0.0,2
1402,online-judge-tools/oj,False,14,15.0,0.0,0.0,0.0,1.0,1.0,1
1403,online-judge-tools/oj,True,11,15.0,0.0,19.0,75.0,21.0,37.0,8
1404,online-judge-tools/oj,True,12,15.0,0.0,62.0,119.0,19.0,23.0,6
1405,online-judge-tools/oj,True,13,15.0,0.0,26.0,49.0,9.0,19.0,3
1406,online-judge-tools/oj,True,14,15.0,0.0,17.0,32.0,7.0,9.0,4
1407,online-judge-tools/oj,True,16,15.0,0.0,0.0,0.0,1.0,1.0,1
1408,open-craft/openedx-completion-aggregator,False,8,10.0,0.0,2.0,7.0,0.0,0.0,3
1409,open-craft/openedx-completion-aggregator,True,7,10.0,0.0,10.0,40.0,0.0,0.0,7
1410,open-craft/openedx-completion-aggregator,True,8,10.0,0.0,29.0,88.0,0.0,0.0,9
1411,open-craft/openedx-completion-aggregator,True,9,10.0,0.0,8.0,14.0,0.0,0.0,3
1412,open-craft/openedx-completion-aggregator,True,10,10.0,0.0,0.0,0.0,0.0,0.0,2
1413,open-craft/openedx-completion-aggregator,True,11,10.0,0.0,4.0,7.0,0.0,0.0,1
1414,open-craft/openedx-completion-aggregator,True,12,10.0,0.0,1.0,3.0,0.0,0.0,2
1415,open-craft/openedx-completion-aggregator,True,13,10.0,0.0,0.0,0.0,1.0,1.0,1
1416,openshift/openshift-restclient-python,False,8,12.0,1.0,4.0,12.0,21.0,34.0,21
1417,openshift/openshift-restclient-python,False,9,12.0,1.0,3.0,8.0,11.0,19.0,15
1418,openshift/openshift-restclient-python,False,10,12.0,1.0,5.0,8.0,14.0,17.0,17
1419,openshift/openshift-restclient-python,False,11,12.0,1.0,0.0,6.0,4.0,4.0,8
1420,openshift/openshift-restclient-python,False,12,12.0,1.0,0.0,0.0,1.0,1.0,1
1421,openshift/openshift-restclient-python,False,13,12.0,1.0,0.0,0.0,1.0,1.0,2
1422,openshift/openshift-restclient-python,False,14,12.0,1.0,0.0,0.0,2.0,2.0,3
1423,openshift/openshift-restclient-python,False,15,12.0,1.0,1.0,1.0,0.0,0.0,1
1424,openshift/openshift-restclient-python,True,8,12.0,1.0,25.0,80.0,29.0,51.0,10
1425,openshift/openshift-restclient-python,True,9,12.0,1.0,30.0,107.0,33.0,70.0,15
1426,openshift/openshift-restclient-python,True,10,12.0,1.0,15.0,53.0,23.0,33.0,11
1427,openshift/openshift-restclient-python,True,11,12.0,1.0,6.0,33.0,13.0,15.0,7
1428,openshift/openshift-restclient-python,True,12,12.0,1.0,0.0,1.0,71.0,127.0,4
1429,openshift/openshift-restclient-python,True,13,12.0,1.0,6.0,23.0,15.0,22.0,4
1430,openshift/openshift-restclient-python,True,14,12.0,1.0,3.0,4.0,12.0,20.0,2
1431,openshift/openshift-restclient-python,True,15,12.0,1.0,0.0,1.0,8.0,16.0,2
1432,opentracing/opentracing-python,False,6,10.0,1.0,4.0,8.0,2.0,2.0,6
1433,opentracing/opentracing-python,False,7,10.0,1.0,0.0,0.0,2.0,2.0,7
1434,opentracing/opentracing-python,False,8,10.0,1.0,0.0,0.0,3.0,4.0,4
1435,opentracing/opentracing-python,False,9,10.0,1.0,0.0,0.0,0.0,0.0,2
1436,opentracing/opentracing-python,False,10,10.0,1.0,0.0,0.0,0.0,0.0,1
1437,opentracing/opentracing-python,True,6,10.0,1.0,0.0,1.0,1.0,2.0,5
1438,opentracing/opentracing-python,True,7,10.0,1.0,11.0,16.0,17.0,61.0,13
1439,opentracing/opentracing-python,True,8,10.0,1.0,14.0,26.0,13.0,13.0,12
1440,opentracing/opentracing-python,True,9,10.0,1.0,4.0,10.0,7.0,9.0,7
1441,opentracing/opentracing-python,True,10,10.0,1.0,3.0,7.0,1.0,1.0,4
1442,opentracing/opentracing-python,True,11,10.0,1.0,0.0,0.0,3.0,3.0,2
1443,opentracing/opentracing-python,True,12,10.0,1.0,0.0,2.0,1.0,1.0,1
1444,opentracing/opentracing-python,True,13,10.0,1.0,0.0,0.0,1.0,1.0,1
1445,pallets/click,False,10,14.0,0.0,9.0,23.0,134.0,183.0,95
1446,pallets/click,False,11,14.0,0.0,47.0,136.0,233.0,325.0,154
1447,pallets/click,False,12,14.0,0.0,40.0,101.0,220.0,274.0,105
1448,pallets/click,False,13,14.0,0.0,62.0,147.0,201.0,256.0,87
1449,pallets/click,False,14,14.0,0.0,20.0,80.0,96.0,124.0,29
1450,pallets/click,False,15,14.0,0.0,17.0,87.0,92.0,133.0,26
1451,pallets/click,False,16,14.0,0.0,0.0,6.0,36.0,48.0,13
1452,pallets/click,False,17,14.0,0.0,7.0,65.0,60.0,81.0,13
1453,pallets/click,True,11,14.0,0.0,11.0,21.0,0.0,0.0,1
1454,pallets/click,True,12,14.0,0.0,26.0,52.0,0.0,0.0,1
1455,pallets/click,True,13,14.0,0.0,17.0,33.0,0.0,0.0,1
1456,pallets/flask,False,10,14.0,0.0,15.0,16.0,155.0,205.0,155
1457,pallets/flask,False,11,14.0,0.0,19.0,27.0,194.0,274.0,170
1458,pallets/flask,False,12,14.0,0.0,17.0,21.0,95.0,124.0,102
1459,pallets/flask,False,13,14.0,0.0,32.0,57.0,150.0,218.0,119
1460,pallets/flask,False,14,14.0,0.0,10.0,14.0,29.0,38.0,20
1461,pallets/flask,False,15,14.0,0.0,3.0,5.0,34.0,51.0,16
1462,pallets/flask,False,16,14.0,0.0,2.0,2.0,14.0,17.0,6
1463,pallets/flask,False,17,14.0,0.0,4.0,4.0,17.0,18.0,9
1464,pallets/flask,True,10,14.0,0.0,13.0,50.0,82.0,103.0,2
1465,pallets/flask,True,11,14.0,0.0,20.0,42.0,99.0,133.0,3
1466,pallets/flask,True,12,14.0,0.0,23.0,28.0,62.0,79.0,3
1467,pallets/flask,True,13,14.0,0.0,51.0,150.0,93.0,140.0,3
1468,pallets/flask,True,14,14.0,0.0,18.0,80.0,43.0,57.0,2
1469,pallets/flask,True,15,14.0,0.0,30.0,80.0,98.0,134.0,2
1470,pallets/flask,True,16,14.0,0.0,19.0,28.0,56.0,63.0,2
1471,pallets/flask,True,17,14.0,0.0,31.0,105.0,63.0,86.0,2
1472,pallets/itsdangerous,False,10,14.0,0.0,0.0,11.0,14.0,16.0,9
1473,pallets/itsdangerous,False,11,14.0,0.0,15.0,34.0,11.0,15.0,11
1474,pallets/itsdangerous,False,12,14.0,0.0,1.0,5.0,3.0,5.0,4
1475,pallets/itsdangerous,False,13,14.0,0.0,8.0,30.0,7.0,7.0,3
1476,pallets/itsdangerous,False,14,14.0,0.0,5.0,22.0,3.0,4.0,2
1477,pallets/itsdangerous,False,15,14.0,0.0,5.0,37.0,7.0,7.0,2
1478,pallets/itsdangerous,False,16,14.0,0.0,0.0,6.0,1.0,1.0,1
1479,pallets/itsdangerous,False,17,14.0,0.0,3.0,33.0,0.0,0.0,2
1480,pallets/itsdangerous,True,11,14.0,0.0,10.0,18.0,0.0,0.0,1
1481,pallets/itsdangerous,True,12,14.0,0.0,23.0,46.0,0.0,0.0,1
1482,pallets/itsdangerous,True,13,14.0,0.0,15.0,29.0,0.0,0.0,1
1483,pbs/pycaption,False,12,16.0,0.0,0.0,0.0,0.0,0.0,3
1484,pbs/pycaption,False,13,16.0,0.0,0.0,9.0,0.0,0.0,6
1485,pbs/pycaption,False,14,16.0,0.0,11.0,21.0,0.0,0.0,4
1486,pbs/pycaption,False,15,16.0,0.0,5.0,12.0,1.0,1.0,2
1487,pbs/pycaption,False,16,16.0,0.0,0.0,0.0,1.0,1.0,1
1488,pbs/pycaption,True,13,16.0,0.0,24.0,72.0,15.0,16.0,7
1489,pbs/pycaption,True,14,16.0,0.0,15.0,28.0,5.0,5.0,2
1490,pbs/pycaption,True,15,16.0,0.0,22.0,41.0,3.0,3.0,2
1491,pbs/pycaption,True,16,16.0,0.0,0.0,0.0,2.0,2.0,1
1492,plone/archetypes.multilingual,False,8,11.0,1.0,0.0,2.0,0.0,0.0,3
1493,plone/archetypes.multilingual,False,9,11.0,1.0,2.0,2.0,0.0,0.0,1
1494,plone/archetypes.multilingual,False,10,11.0,1.0,0.0,1.0,0.0,0.0,1
1495,plone/archetypes.multilingual,True,7,11.0,1.0,0.0,1.0,0.0,0.0,1
1496,plone/archetypes.multilingual,True,8,11.0,1.0,0.0,4.0,0.0,0.0,2
1497,plone/archetypes.multilingual,True,9,11.0,1.0,0.0,8.0,0.0,0.0,2
1498,plone/archetypes.multilingual,True,10,11.0,1.0,4.0,27.0,2.0,8.0,4
1499,plone/archetypes.multilingual,True,11,11.0,1.0,0.0,0.0,1.0,1.0,2
1500,plone/archetypes.multilingual,True,14,11.0,1.0,0.0,0.0,0.0,0.0,1
1501,postlund/pyatv,False,10,14.0,1.0,3.0,12.0,87.0,252.0,66
1502,postlund/pyatv,False,11,14.0,1.0,3.0,7.0,136.0,393.0,116
1503,postlund/pyatv,False,12,14.0,1.0,6.0,16.0,110.0,304.0,93
1504,postlund/pyatv,False,13,14.0,1.0,3.0,9.0,91.0,253.0,73
1505,postlund/pyatv,False,14,14.0,1.0,3.0,7.0,58.0,157.0,34
1506,postlund/pyatv,False,15,14.0,1.0,4.0,14.0,12.0,30.0,12
1507,postlund/pyatv,False,16,14.0,1.0,1.0,2.0,18.0,33.0,13
1508,postlund/pyatv,False,17,14.0,1.0,0.0,0.0,11.0,45.0,5
1509,postlund/pyatv,True,10,14.0,1.0,82.0,181.0,76.0,319.0,2
1510,postlund/pyatv,True,11,14.0,1.0,239.0,549.0,139.0,563.0,4
1511,postlund/pyatv,True,12,14.0,1.0,86.0,182.0,83.0,275.0,3
1512,postlund/pyatv,True,13,14.0,1.0,168.0,403.0,84.0,285.0,4
1513,postlund/pyatv,True,14,14.0,1.0,114.0,397.0,190.0,611.0,2
1514,postlund/pyatv,True,15,14.0,1.0,13.0,54.0,71.0,158.0,2
1515,postlund/pyatv,True,16,14.0,1.0,3.0,15.0,30.0,61.0,2
1516,postlund/pyatv,True,17,14.0,1.0,36.0,120.0,59.0,121.0,2
1517,pyca/pynacl,False,6,10.0,1.0,0.0,0.0,2.0,2.0,3
1518,pyca/pynacl,False,7,10.0,1.0,1.0,1.0,8.0,10.0,8
1519,pyca/pynacl,False,8,10.0,1.0,4.0,8.0,11.0,13.0,12
1520,pyca/pynacl,False,9,10.0,1.0,0.0,0.0,6.0,6.0,7
1521,pyca/pynacl,False,10,10.0,1.0,0.0,0.0,1.0,1.0,1
1522,pyca/pynacl,False,12,10.0,1.0,0.0,0.0,1.0,1.0,1
1523,pyca/pynacl,True,6,10.0,1.0,59.0,90.0,61.0,108.0,21
1524,pyca/pynacl,True,7,10.0,1.0,23.0,33.0,35.0,63.0,21
1525,pyca/pynacl,True,8,10.0,1.0,19.0,39.0,45.0,69.0,23
1526,pyca/pynacl,True,9,10.0,1.0,18.0,35.0,52.0,70.0,24
1527,pyca/pynacl,True,10,10.0,1.0,2.0,5.0,14.0,16.0,6
1528,pyca/pynacl,True,11,10.0,1.0,17.0,34.0,14.0,23.0,5
1529,pyca/pynacl,True,12,10.0,1.0,23.0,41.0,17.0,22.0,3
1530,pyca/pynacl,True,13,10.0,1.0,3.0,6.0,6.0,11.0,2
1531,python-intelhex/intelhex,False,10,14.0,0.0,0.0,0.0,1.0,1.0,1
1532,python-intelhex/intelhex,False,11,14.0,0.0,0.0,0.0,5.0,7.0,6
1533,python-intelhex/intelhex,False,12,14.0,0.0,0.0,0.0,2.0,6.0,5
1534,python-intelhex/intelhex,True,10,14.0,0.0,1.0,2.0,11.0,11.0,4
1535,python-intelhex/intelhex,True,11,14.0,0.0,0.0,5.0,7.0,14.0,5
1536,python-intelhex/intelhex,True,12,14.0,0.0,1.0,19.0,15.0,31.0,7
1537,python-intelhex/intelhex,True,13,14.0,0.0,0.0,8.0,9.0,13.0,4
1538,python-intelhex/intelhex,True,14,14.0,0.0,0.0,0.0,1.0,1.0,1
1539,python-intelhex/intelhex,True,15,14.0,0.0,0.0,0.0,1.0,3.0,1
1540,python-intelhex/intelhex,True,16,14.0,0.0,0.0,0.0,1.0,2.0,1
1541,python-intelhex/intelhex,True,17,14.0,0.0,0.0,0.0,2.0,3.0,1
1542,python-poetry/poetry,False,12,16.0,1.0,9.0,18.0,356.0,521.0,345
1543,python-poetry/poetry,False,13,16.0,1.0,5.0,5.0,499.0,628.0,514
1544,python-poetry/poetry,False,14,16.0,1.0,19.0,37.0,604.0,762.0,602
1545,python-poetry/poetry,False,15,16.0,1.0,19.0,42.0,543.0,726.0,535
1546,python-poetry/poetry,False,16,16.0,1.0,6.0,26.0,144.0,234.0,134
1547,python-poetry/poetry,False,17,16.0,1.0,12.0,36.0,79.0,107.0,75
1548,python-poetry/poetry,True,12,16.0,1.0,185.0,333.0,1759.0,3075.0,694
1549,python-poetry/poetry,True,13,16.0,1.0,103.0,146.0,988.0,1369.0,536
1550,python-poetry/poetry,True,14,16.0,1.0,97.0,309.0,961.0,1256.0,496
1551,python-poetry/poetry,True,15,16.0,1.0,252.0,582.0,1553.0,2196.0,554
1552,python-poetry/poetry,True,16,16.0,1.0,237.0,603.0,1843.0,2833.0,263
1553,python-poetry/poetry,True,17,16.0,1.0,97.0,319.0,842.0,1283.0,158
1554,python-trio/trio,False,11,15.0,1.0,22.0,26.0,99.0,184.0,75
1555,python-trio/trio,False,12,15.0,1.0,13.0,27.0,73.0,133.0,46
1556,python-trio/trio,False,13,15.0,1.0,20.0,31.0,51.0,82.0,50
1557,python-trio/trio,False,14,15.0,1.0,37.0,41.0,37.0,74.0,30
1558,python-trio/trio,False,15,15.0,1.0,92.0,117.0,19.0,23.0,24
1559,python-trio/trio,False,16,15.0,1.0,67.0,105.0,36.0,57.0,19
1560,python-trio/trio,False,17,15.0,1.0,88.0,132.0,46.0,72.0,16
1561,python-trio/trio,True,11,15.0,1.0,199.0,441.0,121.0,240.0,6
1562,python-trio/trio,True,12,15.0,1.0,118.0,248.0,51.0,102.0,8
1563,python-trio/trio,True,13,15.0,1.0,119.0,262.0,29.0,53.0,9
1564,python-trio/trio,True,14,15.0,1.0,21.0,82.0,16.0,18.0,6
1565,python-trio/trio,True,15,15.0,1.0,6.0,149.0,5.0,10.0,5
1566,python-trio/trio,True,16,15.0,1.0,4.0,67.0,11.0,15.0,6
1567,python-trio/trio,True,17,15.0,1.0,0.0,5.0,12.0,18.0,5
1568,python-trio/trustme,False,10,14.0,1.0,5.0,5.0,1.0,2.0,3
1569,python-trio/trustme,False,12,14.0,1.0,4.0,4.0,2.0,3.0,3
1570,python-trio/trustme,False,13,14.0,1.0,5.0,7.0,2.0,3.0,8
1571,python-trio/trustme,False,14,14.0,1.0,0.0,0.0,0.0,0.0,1
1572,python-trio/trustme,False,15,14.0,1.0,0.0,0.0,0.0,0.0,1
1573,python-trio/trustme,False,17,14.0,1.0,0.0,0.0,0.0,0.0,1
1574,python-trio/trustme,True,10,14.0,1.0,62.0,134.0,4.0,5.0,4
1575,python-trio/trustme,True,11,14.0,1.0,72.0,144.0,0.0,0.0,4
1576,python-trio/trustme,True,12,14.0,1.0,41.0,82.0,2.0,2.0,5
1577,python-trio/trustme,True,13,14.0,1.0,40.0,85.0,5.0,6.0,5
1578,python-trio/trustme,True,14,14.0,1.0,2.0,10.0,10.0,10.0,4
1579,python-trio/trustme,True,15,14.0,1.0,1.0,3.0,0.0,0.0,3
1580,python-trio/trustme,True,16,14.0,1.0,0.0,1.0,0.0,0.0,3
1581,python-trio/trustme,True,17,14.0,1.0,2.0,9.0,1.0,1.0,3
1582,pyupio/safety,False,10,14.0,1.0,0.0,1.0,4.0,4.0,7
1583,pyupio/safety,False,11,14.0,1.0,1.0,2.0,11.0,12.0,11
1584,pyupio/safety,False,12,14.0,1.0,8.0,10.0,7.0,8.0,5
